t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.3150,-0.036354,-0.178524,0.357489,0.2878,0.6285,-0.5760,-74.42
0.3160,-0.036065,-0.177894,0.356910,0.2889,0.6316,-0.5798,-73.99
0.3170,-0.035776,-0.177260,0.356328,0.2900,0.6347,-0.5835,-73.56
0.3180,-0.035485,-0.176624,0.355742,0.2910,0.6377,-0.5871,-73.13
0.3190,-0.035193,-0.175984,0.355153,0.2921,0.6407,-0.5907,-72.71
0.3200,-0.034901,-0.175342,0.354560,0.2931,0.6435,-0.5942,-72.28
0.3210,-0.034607,-0.174696,0.353964,0.2941,0.6464,-0.5977,-71.85
0.3220,-0.034312,-0.174048,0.353364,0.2950,0.6491,-0.6010,-71.43
0.3230,-0.034017,-0.173398,0.352761,0.2960,0.6518,-0.6043,-71.00
0.3240,-0.033720,-0.172744,0.352155,0.2969,0.6544,-0.6076,-70.58
0.3250,-0.033422,-0.172088,0.351545,0.2978,0.6570,-0.6107,-70.16
0.3260,-0.033124,-0.171430,0.350932,0.2987,0.6595,-0.6138,-69.74
0.3270,-0.032825,-0.170769,0.350317,0.2996,0.6619,-0.6169,-69.32
0.3280,-0.032525,-0.170105,0.349698,0.3004,0.6643,-0.6198,-68.90
0.3290,-0.032224,-0.169439,0.349076,0.3012,0.6666,-0.6227,-68.49
0.3300,-0.031922,-0.168771,0.348452,0.3020,0.6688,-0.6256,-68.08
0.3310,-0.031620,-0.168101,0.347824,0.3028,0.6710,-0.6283,-67.66
0.3320,-0.031316,-0.167429,0.347194,0.3036,0.6731,-0.6310,-67.25
0.3330,-0.031012,-0.166755,0.346562,0.3043,0.6752,-0.6337,-66.85
0.3340,-0.030708,-0.166078,0.345926,0.3050,0.6772,-0.6362,-66.44
0.3350,-0.030402,-0.165400,0.345289,0.3057,0.6791,-0.6387,-66.03
0.3360,-0.030096,-0.164720,0.344648,0.3064,0.6809,-0.6412,-65.63
0.3370,-0.029789,-0.164038,0.344006,0.3071,0.6827,-0.6435,-65.23
0.3380,-0.029482,-0.163354,0.343361,0.3077,0.6845,-0.6458,-64.83
0.3390,-0.029174,-0.162668,0.342714,0.3083,0.6862,-0.6481,-64.44
0.3400,-0.028865,-0.161981,0.342064,0.3089,0.6878,-0.6502,-64.04
0.3410,-0.028556,-0.161292,0.341413,0.3095,0.6893,-0.6524,-63.65
0.3420,-0.028246,-0.160602,0.340759,0.3101,0.6908,-0.6544,-63.26
0.3430,-0.027935,-0.159910,0.340103,0.3106,0.6923,-0.6564,-62.87
0.3440,-0.027624,-0.159217,0.339446,0.3111,0.6937,-0.6583,-62.49
0.3450,-0.027313,-0.158523,0.338786,0.3116,0.6950,-0.6602,-62.10
0.3460,-0.027001,-0.157827,0.338125,0.3121,0.6963,-0.6620,-61.72
0.3470,-0.026689,-0.157130,0.337462,0.3126,0.6975,-0.6637,-61.35
0.3480,-0.026376,-0.156432,0.336797,0.3130,0.6986,-0.6654,-60.97
0.3490,-0.026063,-0.155732,0.336131,0.3134,0.6997,-0.6670,-60.60
0.3500,-0.025749,-0.155032,0.335463,0.3138,0.7007,-0.6686,-60.23
0.3510,-0.025435,-0.154331,0.334793,0.3142,0.7017,-0.6701,-59.86
0.3520,-0.025120,-0.153628,0.334122,0.3146,0.7027,-0.6715,-59.50
0.3530,-0.024806,-0.152925,0.333450,0.3150,0.7035,-0.6729,-59.13
0.3540,-0.024490,-0.152221,0.332776,0.3153,0.7043,-0.6742,-58.77
0.3550,-0.024175,-0.151516,0.332101,0.3156,0.7051,-0.6755,-58.42
0.3560,-0.023859,-0.150811,0.331425,0.3159,0.7058,-0.6767,-58.06
0.3570,-0.023543,-0.150104,0.330748,0.3162,0.7065,-0.6778,-57.71
0.3580,-0.023227,-0.149398,0.330069,0.3165,0.7071,-0.6789,-57.36
0.3590,-0.022910,-0.148690,0.329390,0.3167,0.7076,-0.6800,-57.02
0.3600,-0.022593,-0.147982,0.328709,0.3169,0.7081,-0.6810,-56.67
0.3610,-0.022276,-0.147274,0.328027,0.3172,0.7086,-0.6819,-56.33
0.3620,-0.021959,-0.146565,0.327345,0.3174,0.7090,-0.6828,-56.00
0.3630,-0.021641,-0.145856,0.326662,0.3175,0.7093,-0.6836,-55.66
0.3640,-0.021324,-0.145146,0.325977,0.3177,0.7096,-0.6844,-55.33
0.3650,-0.021006,-0.144437,0.325293,0.3178,0.7099,-0.6851,-55.00
0.3660,-0.020688,-0.143727,0.324607,0.3180,0.7101,-0.6858,-54.68
0.3670,-0.020370,-0.143016,0.323921,0.3181,0.7102,-0.6864,-54.35
0.3680,-0.020052,-0.142306,0.323234,0.3182,0.7104,-0.6870,-54.03
0.3690,-0.019734,-0.141596,0.322547,0.3183,0.7104,-0.6875,-53.71
0.3700,-0.019415,-0.140885,0.321859,0.3184,0.7104,-0.6880,-53.40
0.3710,-0.019097,-0.140175,0.321171,0.3184,0.7104,-0.6884,-53.09
0.3720,-0.018778,-0.139464,0.320482,0.3184,0.7103,-0.6888,-52.78
0.3730,-0.018460,-0.138754,0.319793,0.3185,0.7102,-0.6892,-52.47
0.3740,-0.018141,-0.138044,0.319104,0.3185,0.7101,-0.6894,-52.17
0.3750,-0.017823,-0.137334,0.318414,0.3185,0.7099,-0.6897,-51.87
0.3760,-0.017505,-0.136624,0.317724,0.3185,0.7096,-0.6899,-51.57
0.3770,-0.017186,-0.135915,0.317034,0.3184,0.7094,-0.6900,-51.28
0.3780,-0.016868,-0.135206,0.316344,0.3184,0.7090,-0.6901,-50.99
0.3790,-0.016549,-0.134497,0.315654,0.3183,0.7087,-0.6902,-50.70
0.3800,-0.016231,-0.133789,0.314964,0.3183,0.7083,-0.6902,-50.41
0.3810,-0.015913,-0.133081,0.314274,0.3182,0.7078,-0.6902,-50.13
0.3820,-0.015595,-0.132373,0.313583,0.3181,0.7074,-0.6902,-49.85
0.3830,-0.015277,-0.131666,0.312893,0.3180,0.7068,-0.6901,-49.57
0.3840,-0.014959,-0.130960,0.312203,0.3178,0.7063,-0.6899,-49.30
0.3850,-0.014641,-0.130254,0.311514,0.3177,0.7057,-0.6897,-49.03
0.3860,-0.014324,-0.129548,0.310824,0.3175,0.7051,-0.6895,-48.76
0.3870,-0.014006,-0.128844,0.310135,0.3174,0.7044,-0.6893,-48.49
0.3880,-0.013689,-0.128140,0.309446,0.3172,0.7037,-0.6890,-48.23
0.3890,-0.013372,-0.127436,0.308757,0.3170,0.7030,-0.6886,-47.97
0.3900,-0.013055,-0.126734,0.308068,0.3168,0.7022,-0.6883,-47.71
0.3910,-0.012738,-0.126032,0.307380,0.3166,0.7014,-0.6879,-47.45
0.3920,-0.012422,-0.125331,0.306693,0.3164,0.7006,-0.6874,-47.20
0.3930,-0.012105,-0.124631,0.306006,0.3162,0.6997,-0.6870,-46.95
0.3940,-0.011789,-0.123932,0.305319,0.3159,0.6988,-0.6865,-46.70
0.3950,-0.011474,-0.123234,0.304633,0.3157,0.6979,-0.6859,-46.46
0.3960,-0.011158,-0.122537,0.303947,0.3154,0.6970,-0.6854,-46.21
0.3970,-0.010843,-0.121840,0.303262,0.3151,0.6960,-0.6848,-45.97
0.3980,-0.010528,-0.121145,0.302578,0.3148,0.6950,-0.6841,-45.74
0.3990,-0.010213,-0.120450,0.301894,0.3146,0.6939,-0.6835,-45.50
0.4000,-0.009899,-0.119757,0.301211,0.3142,0.6929,-0.6828,-45.27
0.4010,-0.009585,-0.119065,0.300529,0.3139,0.6918,-0.6821,-45.04
0.4020,-0.009271,-0.118374,0.299847,0.3136,0.6907,-0.6813,-44.81
0.4030,-0.008958,-0.117684,0.299166,0.3133,0.6895,-0.6805,-44.58
0.4040,-0.008645,-0.116995,0.298486,0.3129,0.6884,-0.6797,-44.36
0.4050,-0.008332,-0.116308,0.297807,0.3126,0.6872,-0.6789,-44.14
0.4060,-0.008020,-0.115621,0.297129,0.3122,0.6860,-0.6780,-43.92
0.4070,-0.007708,-0.114936,0.296451,0.3119,0.6847,-0.6771,-43.71
0.4080,-0.007396,-0.114252,0.295775,0.3115,0.6835,-0.6762,-43.49
0.4090,-0.007085,-0.113569,0.295099,0.3111,0.6822,-0.6753,-43.28
0.4100,-0.006774,-0.112888,0.294425,0.3107,0.6809,-0.6743,-43.07
0.4110,-0.006463,-0.112208,0.293751,0.3103,0.6795,-0.6733,-42.87
0.4120,-0.006153,-0.111529,0.293078,0.3099,0.6782,-0.6723,-42.66
0.4130,-0.005844,-0.110852,0.292406,0.3095,0.6768,-0.6713,-42.46
0.4140,-0.005535,-0.110176,0.291736,0.3091,0.6754,-0.6703,-42.26
0.4150,-0.005226,-0.109501,0.291066,0.3086,0.6740,-0.6692,-42.06
0.4160,-0.004917,-0.108828,0.290398,0.3082,0.6726,-0.6681,-41.86
0.4170,-0.004610,-0.108157,0.289730,0.3077,0.6712,-0.6670,-41.67
0.4180,-0.004302,-0.107486,0.289064,0.3073,0.6697,-0.6658,-41.47
0.4190,-0.003995,-0.106818,0.288399,0.3068,0.6682,-0.6647,-41.28
0.4200,-0.003689,-0.106150,0.287735,0.3064,0.6667,-0.6635,-41.10
0.4210,-0.003383,-0.105485,0.287072,0.3059,0.6652,-0.6623,-40.91
0.4220,-0.003077,-0.104820,0.286411,0.3054,0.6637,-0.6611,-40.72
0.4230,-0.002772,-0.104158,0.285750,0.3049,0.6621,-0.6599,-40.54
0.4240,-0.002467,-0.103497,0.285091,0.3044,0.6606,-0.6586,-40.36
0.4250,-0.002163,-0.102837,0.284433,0.3039,0.6590,-0.6574,-40.18
0.4260,-0.001860,-0.102179,0.283777,0.3034,0.6574,-0.6561,-40.00
0.4270,-0.001556,-0.101523,0.283122,0.3029,0.6558,-0.6548,-39.83
0.4280,-0.001254,-0.100868,0.282468,0.3024,0.6542,-0.6535,-39.65
0.4290,-0.000952,-0.100215,0.281815,0.3019,0.6525,-0.6522,-39.48
0.4300,-0.000650,-0.099563,0.281164,0.3013,0.6509,-0.6508,-39.31
0.4310,-0.000349,-0.098913,0.280514,0.3008,0.6493,-0.6495,-39.14
0.4320,-0.000049,-0.098265,0.279865,0.3003,0.6476,-0.6481,-38.97
0.4330,0.000251,-0.097619,0.279218,0.2997,0.6459,-0.6467,-38.80
0.4340,0.000551,-0.096974,0.278572,0.2992,0.6442,-0.6453,-38.64
0.4350,0.000849,-0.096330,0.277927,0.2986,0.6425,-0.6439,-38.48
0.4360,0.001148,-0.095689,0.277284,0.2981,0.6408,-0.6425,-38.31
0.4370,0.001445,-0.095049,0.276643,0.2975,0.6391,-0.6411,-38.15
0.4380,0.001742,-0.094411,0.276003,0.2969,0.6374,-0.6397,-38.00
0.4390,0.002039,-0.093775,0.275364,0.2964,0.6356,-0.6382,-37.84
0.4400,0.002335,-0.093140,0.274727,0.2958,0.6339,-0.6367,-37.68
0.4410,0.002631,-0.092508,0.274091,0.2952,0.6321,-0.6353,-37.53
0.4420,0.002925,-0.091877,0.273456,0.2946,0.6304,-0.6338,-37.37
0.4430,0.003220,-0.091247,0.272824,0.2941,0.6286,-0.6323,-37.22
0.4440,0.003513,-0.090620,0.272192,0.2935,0.6268,-0.6308,-37.07
0.4450,0.003806,-0.089994,0.271562,0.2929,0.6250,-0.6293,-36.92
0.4460,0.004099,-0.089370,0.270934,0.2923,0.6232,-0.6278,-36.77
0.4470,0.004391,-0.088748,0.270307,0.2917,0.6214,-0.6263,-36.63
0.4480,0.004682,-0.088128,0.269682,0.2911,0.6196,-0.6247,-36.48
0.4490,0.004973,-0.087509,0.269058,0.2904,0.6178,-0.6232,-36.34
0.4500,0.005263,-0.086893,0.268436,0.2898,0.6160,-0.6216,-36.19
0.4510,0.005552,-0.086278,0.267815,0.2892,0.6142,-0.6201,-36.05
0.4520,0.005841,-0.085665,0.267196,0.2886,0.6124,-0.6185,-35.91
0.4530,0.006129,-0.085053,0.266579,0.2880,0.6105,-0.6170,-35.77
0.4540,0.006417,-0.084444,0.265963,0.2874,0.6087,-0.6154,-35.63
0.4550,0.006704,-0.083837,0.265348,0.2867,0.6069,-0.6138,-35.49
0.4560,0.006990,-0.083231,0.264735,0.2861,0.6050,-0.6122,-35.36
0.4570,0.007276,-0.082627,0.264124,0.2855,0.6032,-0.6106,-35.22
0.4580,0.007561,-0.082025,0.263514,0.2848,0.6013,-0.6090,-35.08
0.4590,0.007845,-0.081425,0.262906,0.2842,0.5994,-0.6074,-34.95
0.4600,0.008129,-0.080827,0.262300,0.2835,0.5976,-0.6058,-34.82
0.4610,0.008412,-0.080230,0.261695,0.2829,0.5957,-0.6042,-34.69
0.4620,0.008695,-0.079636,0.261092,0.2822,0.5939,-0.6026,-34.55
0.4630,0.008977,-0.079043,0.260490,0.2816,0.5920,-0.6010,-34.42
0.4640,0.009258,-0.078452,0.259890,0.2809,0.5901,-0.5994,-34.30
0.4650,0.009538,-0.077863,0.259292,0.2803,0.5882,-0.5978,-34.17
0.4660,0.009818,-0.077276,0.258695,0.2796,0.5864,-0.5961,-34.04
0.4670,0.010097,-0.076691,0.258100,0.2790,0.5845,-0.5945,-33.91
0.4680,0.010376,-0.076108,0.257507,0.2783,0.5826,-0.5929,-33.79
0.4690,0.010654,-0.075526,0.256915,0.2776,0.5807,-0.5913,-33.66
0.4700,0.010931,-0.074947,0.256324,0.2770,0.5788,-0.5896,-33.54
0.4710,0.011208,-0.074369,0.255736,0.2763,0.5769,-0.5880,-33.41
0.4720,0.011484,-0.073793,0.255149,0.2756,0.5751,-0.5863,-33.29
0.4730,0.011759,-0.073219,0.254564,0.2750,0.5732,-0.5847,-33.17
0.4740,0.012033,-0.072647,0.253980,0.2743,0.5713,-0.5830,-33.05
0.4750,0.012307,-0.072077,0.253398,0.2736,0.5694,-0.5814,-32.93
0.4760,0.012580,-0.071509,0.252818,0.2729,0.5675,-0.5798,-32.81
0.4770,0.012853,-0.070943,0.252239,0.2723,0.5656,-0.5781,-32.69
0.4780,0.013125,-0.070378,0.251662,0.2716,0.5637,-0.5765,-32.57
0.4790,0.013396,-0.069816,0.251086,0.2709,0.5618,-0.5748,-32.45
0.4800,0.013666,-0.069255,0.250513,0.2702,0.5599,-0.5732,-32.34
0.4810,0.013936,-0.068696,0.249940,0.2695,0.5581,-0.5715,-32.22
0.4820,0.014205,-0.068140,0.249370,0.2688,0.5562,-0.5699,-32.10
0.4830,0.014474,-0.067585,0.248801,0.2682,0.5543,-0.5682,-31.99
0.4840,0.014741,-0.067032,0.248234,0.2675,0.5524,-0.5665,-31.87
0.4850,0.015008,-0.066480,0.247669,0.2668,0.5505,-0.5649,-31.76
0.4860,0.015275,-0.065931,0.247105,0.2661,0.5486,-0.5632,-31.65
0.4870,0.015540,-0.065384,0.246542,0.2654,0.5467,-0.5616,-31.53
0.4880,0.015805,-0.064838,0.245982,0.2647,0.5448,-0.5599,-31.42
0.4890,0.016070,-0.064294,0.245423,0.2640,0.5429,-0.5583,-31.31
0.4900,0.016333,-0.063753,0.244866,0.2633,0.5410,-0.5566,-31.20
0.4910,0.016596,-0.063213,0.244310,0.2626,0.5392,-0.5550,-31.09
0.4920,0.016858,-0.062675,0.243756,0.2619,0.5373,-0.5533,-30.98
0.4930,0.017120,-0.062139,0.243204,0.2612,0.5354,-0.5517,-30.87
0.4940,0.017380,-0.061605,0.242653,0.2605,0.5335,-0.5500,-30.76
0.4950,0.017640,-0.061072,0.242104,0.2598,0.5316,-0.5484,-30.65
0.4960,0.017900,-0.060542,0.241557,0.2591,0.5298,-0.5467,-30.55
0.4970,0.018158,-0.060013,0.241011,0.2584,0.5279,-0.5451,-30.44
0.4980,0.018416,-0.059486,0.240467,0.2576,0.5260,-0.5434,-30.33
0.4990,0.018673,-0.058962,0.239925,0.2569,0.5241,-0.5418,-30.23
0.5000,0.018930,-0.058439,0.239384,0.2562,0.5223,-0.5402,-30.12
0.5010,0.019186,-0.057918,0.238845,0.2555,0.5204,-0.5385,-30.01
0.5020,0.019441,-0.057398,0.238307,0.2548,0.5185,-0.5369,-29.91
0.5030,0.019695,-0.056881,0.237771,0.2541,0.5166,-0.5353,-29.81
0.5040,0.019949,-0.056366,0.237237,0.2534,0.5148,-0.5336,-29.70
0.5050,0.020202,-0.055852,0.236705,0.2526,0.5129,-0.5320,-29.60
0.5060,0.020454,-0.055340,0.236174,0.2519,0.5111,-0.5304,-29.49
0.5070,0.020705,-0.054830,0.235644,0.2512,0.5092,-0.5287,-29.39
0.5080,0.020956,-0.054322,0.235117,0.2505,0.5073,-0.5271,-29.29
0.5090,0.021206,-0.053816,0.234591,0.2498,0.5055,-0.5255,-29.19
0.5100,0.021455,-0.053312,0.234066,0.2490,0.5036,-0.5238,-29.09
0.5110,0.021704,-0.052809,0.233543,0.2483,0.5018,-0.5222,-28.99
0.5120,0.021952,-0.052309,0.233022,0.2476,0.4999,-0.5206,-28.89
0.5130,0.022199,-0.051810,0.232502,0.2469,0.4981,-0.5190,-28.79
0.5140,0.022445,-0.051313,0.231984,0.2461,0.4962,-0.5174,-28.69
0.5150,0.022691,-0.050818,0.231468,0.2454,0.4944,-0.5158,-28.59
0.5160,0.022936,-0.050325,0.230953,0.2447,0.4925,-0.5142,-28.49
0.5170,0.023180,-0.049833,0.230440,0.2440,0.4907,-0.5125,-28.39
0.5180,0.023424,-0.049344,0.229929,0.2432,0.4889,-0.5109,-28.29
0.5190,0.023667,-0.048856,0.229419,0.2425,0.4870,-0.5093,-28.20
0.5200,0.023909,-0.048370,0.228910,0.2418,0.4852,-0.5077,-28.10
0.5210,0.024150,-0.047886,0.228404,0.2410,0.4834,-0.5061,-28.00
0.5220,0.024390,-0.047404,0.227898,0.2403,0.4816,-0.5046,-27.90
0.5230,0.024630,-0.046923,0.227395,0.2396,0.4797,-0.5030,-27.81
0.5240,0.024869,-0.046445,0.226893,0.2388,0.4779,-0.5014,-27.71
0.5250,0.025108,-0.045968,0.226393,0.2381,0.4761,-0.4998,-27.62
0.5260,0.025345,-0.045493,0.225894,0.2374,0.4743,-0.4982,-27.52
0.5270,0.025582,-0.045020,0.225397,0.2366,0.4725,-0.4966,-27.43
0.5280,0.025818,-0.044549,0.224901,0.2359,0.4707,-0.4951,-27.33
0.5290,0.026054,-0.044079,0.224407,0.2351,0.4688,-0.4935,-27.24
0.5300,0.026289,-0.043611,0.223914,0.2344,0.4670,-0.4919,-27.15
0.5310,0.026522,-0.043145,0.223423,0.2337,0.4652,-0.4903,-27.05
0.5320,0.026756,-0.042681,0.222934,0.2329,0.4634,-0.4888,-26.96
0.5330,0.026988,-0.042219,0.222446,0.2322,0.4616,-0.4872,-26.87
0.5340,0.027220,-0.041759,0.221960,0.2314,0.4598,-0.4857,-26.78
0.5350,0.027451,-0.041300,0.221475,0.2307,0.4580,-0.4841,-26.68
0.5360,0.027681,-0.040843,0.220992,0.2299,0.4563,-0.4825,-26.59
0.5370,0.027910,-0.040388,0.220511,0.2292,0.4545,-0.4810,-26.50
0.5380,0.028139,-0.039934,0.220031,0.2284,0.4527,-0.4795,-26.41
0.5390,0.028367,-0.039483,0.219552,0.2277,0.4509,-0.4779,-26.32
0.5400,0.028594,-0.039033,0.219075,0.2269,0.4491,-0.4764,-26.23
0.5410,0.028821,-0.038585,0.218600,0.2262,0.4473,-0.4748,-26.14
0.5420,0.029047,-0.038139,0.218126,0.2254,0.4456,-0.4733,-26.05
0.5430,0.029272,-0.037694,0.217654,0.2247,0.4438,-0.4718,-25.96
0.5440,0.029496,-0.037252,0.217183,0.2239,0.4420,-0.4702,-25.87
0.5450,0.029719,-0.036811,0.216713,0.2232,0.4403,-0.4687,-25.79
0.5460,0.029942,-0.036372,0.216246,0.2224,0.4385,-0.4672,-25.70
0.5470,0.030164,-0.035934,0.215779,0.2217,0.4367,-0.4657,-25.61
0.5480,0.030385,-0.035499,0.215315,0.2209,0.4350,-0.4642,-25.52
0.5490,0.030606,-0.035065,0.214851,0.2202,0.4332,-0.4627,-25.44
0.5500,0.030825,-0.034633,0.214390,0.2194,0.4315,-0.4612,-25.35
0.5510,0.031044,-0.034202,0.213930,0.2187,0.4297,-0.4597,-25.26
0.5520,0.031262,-0.033774,0.213471,0.2179,0.4280,-0.4582,-25.18
0.5530,0.031480,-0.033347,0.213014,0.2172,0.4262,-0.4567,-25.09
0.5540,0.031697,-0.032922,0.212558,0.2164,0.4245,-0.4552,-25.00
0.5550,0.031913,-0.032498,0.212104,0.2156,0.4227,-0.4537,-24.92
0.5560,0.032128,-0.032077,0.211651,0.2149,0.4210,-0.4522,-24.83
0.5570,0.032342,-0.031657,0.211200,0.2141,0.4193,-0.4507,-24.75
0.5580,0.032556,-0.031238,0.210750,0.2134,0.4175,-0.4492,-24.67
0.5590,0.032769,-0.030822,0.210301,0.2126,0.4158,-0.4478,-24.58
0.5600,0.032981,-0.030407,0.209855,0.2118,0.4141,-0.4463,-24.50
0.5610,0.033192,-0.029994,0.209409,0.2111,0.4124,-0.4448,-24.42
0.5620,0.033403,-0.029583,0.208965,0.2103,0.4106,-0.4434,-24.33
0.5630,0.033612,-0.029173,0.208523,0.2095,0.4089,-0.4419,-24.25
0.5640,0.033821,-0.028765,0.208082,0.2088,0.4072,-0.4404,-24.17
0.5650,0.034030,-0.028359,0.207642,0.2080,0.4055,-0.4390,-24.08
0.5660,0.034237,-0.027955,0.207204,0.2072,0.4038,-0.4375,-24.00
0.5670,0.034444,-0.027552,0.206768,0.2065,0.4021,-0.4361,-23.92
0.5680,0.034650,-0.027151,0.206332,0.2057,0.4004,-0.4347,-23.84
0.5690,0.034855,-0.026752,0.205899,0.2049,0.3987,-0.4332,-23.76
0.5700,0.035060,-0.026354,0.205466,0.2042,0.3970,-0.4318,-23.68
0.5710,0.035263,-0.025958,0.205035,0.2034,0.3953,-0.4303,-23.60
0.5720,0.035466,-0.025564,0.204606,0.2026,0.3936,-0.4289,-23.52
0.5730,0.035668,-0.025172,0.204178,0.2018,0.3919,-0.4275,-23.44
0.5740,0.035870,-0.024781,0.203751,0.2011,0.3902,-0.4261,-23.36
0.5750,0.036070,-0.024392,0.203326,0.2003,0.3885,-0.4247,-23.28
0.5760,0.036270,-0.024004,0.202902,0.1995,0.3868,-0.4232,-23.20
0.5770,0.036469,-0.023618,0.202480,0.1987,0.3851,-0.4218,-23.12
0.5780,0.036667,-0.023234,0.202059,0.1980,0.3835,-0.4204,-23.05
0.5790,0.036865,-0.022852,0.201640,0.1972,0.3818,-0.4190,-22.97
0.5800,0.037062,-0.022471,0.201221,0.1964,0.3801,-0.4176,-22.89
0.5810,0.037258,-0.022092,0.200805,0.1956,0.3784,-0.4162,-22.81
0.5820,0.037453,-0.021715,0.200389,0.1949,0.3768,-0.4148,-22.74
0.5830,0.037647,-0.021339,0.199975,0.1941,0.3751,-0.4135,-22.66
0.5840,0.037841,-0.020965,0.199563,0.1933,0.3735,-0.4121,-22.58
0.5850,0.038034,-0.020592,0.199152,0.1925,0.3718,-0.4107,-22.51
0.5860,0.038226,-0.020222,0.198742,0.1917,0.3701,-0.4093,-22.43
0.5870,0.038417,-0.019853,0.198333,0.1910,0.3685,-0.4079,-22.36
0.5880,0.038607,-0.019485,0.197926,0.1902,0.3668,-0.4066,-22.28
0.5890,0.038797,-0.019119,0.197520,0.1894,0.3652,-0.4052,-22.21
0.5900,0.038986,-0.018755,0.197116,0.1886,0.3635,-0.4038,-22.13
0.5910,0.039174,-0.018393,0.196713,0.1878,0.3619,-0.4025,-22.06
0.5920,0.039361,-0.018032,0.196311,0.1870,0.3602,-0.4011,-21.98
0.5930,0.039548,-0.017673,0.195911,0.1863,0.3586,-0.3998,-21.91
0.5940,0.039734,-0.017315,0.195512,0.1855,0.3570,-0.3984,-21.84
0.5950,0.039919,-0.016959,0.195115,0.1847,0.3553,-0.3971,-21.76
0.5960,0.040103,-0.016605,0.194718,0.1839,0.3537,-0.3958,-21.69
0.5970,0.040286,-0.016252,0.194323,0.1831,0.3521,-0.3944,-21.62
0.5980,0.040469,-0.015901,0.193930,0.1823,0.3504,-0.3931,-21.55
0.5990,0.040651,-0.015552,0.193538,0.1815,0.3488,-0.3918,-21.47
0.6000,0.040832,-0.015204,0.193147,0.1807,0.3472,-0.3904,-21.40
0.6010,0.041012,-0.014858,0.192757,0.1799,0.3456,-0.3891,-21.33
0.6020,0.041191,-0.014513,0.192369,0.1792,0.3439,-0.3878,-21.26
0.6030,0.041370,-0.014170,0.191982,0.1784,0.3423,-0.3865,-21.19
0.6040,0.041548,-0.013829,0.191596,0.1776,0.3407,-0.3852,-21.12
0.6050,0.041725,-0.013489,0.191212,0.1768,0.3391,-0.3839,-21.05
0.6060,0.041901,-0.013151,0.190829,0.1760,0.3375,-0.3826,-20.98
0.6070,0.042077,-0.012815,0.190447,0.1752,0.3359,-0.3813,-20.91
0.6080,0.042251,-0.012480,0.190066,0.1744,0.3343,-0.3800,-20.84
0.6090,0.042425,-0.012147,0.189687,0.1736,0.3327,-0.3787,-20.77
0.6100,0.042598,-0.011815,0.189309,0.1728,0.3311,-0.3774,-20.70
0.6110,0.042771,-0.011485,0.188933,0.1720,0.3295,-0.3761,-20.63
0.6120,0.042942,-0.011156,0.188557,0.1712,0.3279,-0.3749,-20.56
0.6130,0.043113,-0.010830,0.188183,0.1704,0.3263,-0.3736,-20.50
0.6140,0.043283,-0.010504,0.187811,0.1696,0.3247,-0.3723,-20.43
0.6150,0.043452,-0.010181,0.187439,0.1688,0.3231,-0.3710,-20.36
0.6160,0.043620,-0.009858,0.187069,0.1680,0.3215,-0.3698,-20.30
0.6170,0.043788,-0.009538,0.186700,0.1672,0.3200,-0.3685,-20.23
0.6180,0.043954,-0.009219,0.186332,0.1664,0.3184,-0.3673,-20.16
0.6190,0.044120,-0.008902,0.185966,0.1656,0.3168,-0.3660,-20.10
0.6200,0.044285,-0.008586,0.185600,0.1648,0.3152,-0.3648,-20.03
0.6210,0.044450,-0.008271,0.185236,0.1640,0.3136,-0.3635,-19.96
0.6220,0.044613,-0.007959,0.184874,0.1632,0.3121,-0.3623,-19.90
0.6230,0.044776,-0.007648,0.184512,0.1624,0.3105,-0.3610,-19.83
0.6240,0.044938,-0.007338,0.184152,0.1616,0.3089,-0.3598,-19.77
0.6250,0.045099,-0.007030,0.183793,0.1608,0.3074,-0.3586,-19.70
0.6260,0.045259,-0.006724,0.183435,0.1600,0.3058,-0.3574,-19.64
0.6270,0.045419,-0.006419,0.183078,0.1592,0.3043,-0.3561,-19.58
0.6280,0.045577,-0.006116,0.182723,0.1584,0.3027,-0.3549,-19.51
0.6290,0.045735,-0.005814,0.182369,0.1576,0.3011,-0.3537,-19.45
0.6300,0.045892,-0.005514,0.182016,0.1567,0.2996,-0.3525,-19.39
0.6310,0.046048,-0.005215,0.181664,0.1559,0.2980,-0.3513,-19.32
0.6320,0.046204,-0.004918,0.181314,0.1551,0.2965,-0.3501,-19.26
0.6330,0.046358,-0.004623,0.180964,0.1543,0.2950,-0.3489,-19.20
0.6340,0.046512,-0.004329,0.180616,0.1535,0.2934,-0.3477,-19.14
0.6350,0.046665,-0.004036,0.180269,0.1527,0.2919,-0.3465,-19.08
0.6360,0.046817,-0.003745,0.179924,0.1519,0.2903,-0.3453,-19.01
0.6370,0.046969,-0.003456,0.179579,0.1511,0.2888,-0.3441,-18.95
0.6380,0.047119,-0.003168,0.179236,0.1503,0.2873,-0.3430,-18.89
0.6390,0.047269,-0.002882,0.178893,0.1494,0.2857,-0.3418,-18.83
0.6400,0.047418,-0.002597,0.178552,0.1486,0.2842,-0.3406,-18.77
0.6410,0.047566,-0.002314,0.178212,0.1478,0.2827,-0.3394,-18.71
0.6420,0.047713,-0.002032,0.177874,0.1470,0.2812,-0.3383,-18.65
0.6430,0.047860,-0.001752,0.177536,0.1462,0.2796,-0.3371,-18.59
