t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
1.8050,115.578221,-0.754969,-0.770756,74.7327,78.3518,57.8320,-0.759275,0.000000,75.359826,4
1.8060,115.651958,-0.674364,-0.712761,73.7368,80.6017,57.9968,-0.684836,0.000000,75.338221,4
1.8070,115.725507,-0.593093,-0.653096,73.5492,81.2637,59.6632,-0.609458,0.000000,75.320866,4
1.8080,115.799562,-0.512915,-0.590273,74.0547,80.1691,62.8182,-0.534013,0.000000,75.310420,4
1.8090,115.874506,-0.435302,-0.523107,74.9438,77.6023,67.1579,-0.459249,0.000000,75.308379,4
1.8100,115.950314,-0.361084,-0.450929,75.8086,74.2062,72.1657,-0.385588,0.000000,75.314813,4
1.8110,116.026559,-0.290269,-0.373680,76.2447,70.8029,77.2356,-0.313017,0.000000,75.328386,4
1.8120,116.102505,-0.222045,-0.291882,75.9461,68.2102,81.7809,-0.241092,0.000000,75.346639,4
1.8130,116.177296,-0.154961,-0.206546,74.7907,67.0704,85.3187,-0.169030,0.000000,75.366506,4
1.8140,116.250188,-0.087256,-0.118974,72.8918,67.6903,87.5532,-0.095906,0.000000,75.385013,4
1.8150,116.320767,-0.017305,-0.030516,70.5795,69.9359,88.4393,-0.020908,0.000000,75.399942,4
1.8160,116.389086,0.055967,0.057685,68.3193,73.2565,88.1818,0.056436,0.000000,75.410266,4
1.8170,116.455691,0.132820,0.144862,66.6042,76.8369,87.1590,0.136104,0.000000,75.416277,4
1.8180,116.521537,0.212636,0.230690,65.8464,79.8000,85.8102,0.217560,0.000000,75.419397,4
1.8190,116.587806,0.294060,0.315233,66.2692,81.4080,84.5266,0.299834,0.000000,75.421703,4
1.8200,116.655638,0.375323,0.398802,67.8322,81.2487,83.5547,0.381726,0.000000,75.425272,4
1.8210,116.725876,0.454697,0.481745,70.2382,79.3613,82.9291,0.462074,0.000000,75.431516,4
1.8220,116.798900,0.530936,0.564228,73.0232,76.2278,82.4712,0.540016,0.000000,75.440751,4
1.8230,116.874575,0.603568,0.646095,75.6753,72.6243,81.8567,0.615166,0.000000,75.452055,4
1.8240,116.952314,0.672990,0.726821,77.7386,69.4178,80.7201,0.687671,0.000000,75.463442,4
1.8250,117.031214,0.740367,0.805586,78.9007,67.3764,78.7609,0.758154,0.000000,75.472286,4
1.8260,117.110280,0.807365,0.881427,79.0656,66.9994,75.8408,0.827564,0.000000,75.475955,4
1.8270,117.188657,0.875744,0.953476,78.3769,68.3828,72.0516,0.896944,0.000000,75.472493,4
1.8280,117.265828,0.946922,1.021191,77.1714,71.1828,67.7210,0.967177,0.000000,75.461130,4
1.8290,117.341712,1.021626,1.084532,75.8837,74.7106,63.3505,1.038782,0.000000,75.442536,4
1.8300,117.416653,1.099728,1.144040,74.9411,78.1100,59.5197,1.111813,0.000000,75.418768,4
1.8310,117.491314,1.180270,1.200814,74.6608,80.5505,56.7880,1.185873,0.000000,75.392932,4
1.8320,117.566472,1.261674,1.256382,75.1577,81.4151,55.5843,1.260231,0.000000,75.368543,4
1.8330,117.642773,1.342135,1.312454,76.3011,80.4728,56.0891,1.334040,0.000000,75.348743,4
1.8340,117.720527,1.420084,1.370603,77.7545,77.9635,58.1683,1.406589,0.000000,75.335628,4
1.8350,117.799604,1.494594,1.431998,79.0764,74.5271,61.4147,1.477522,0.000000,75.329885,4
1.8360,117.879436,1.565589,1.497251,79.8324,71.0151,65.2741,1.546952,0.000000,75.330785,4
1.8370,117.959131,1.633849,1.566411,79.6955,68.2797,69.1795,1.615457,0.000000,75.336457,4
1.8380,118.037665,1.700814,1.639048,78.5333,66.9853,72.6561,1.683969,0.000000,75.344416,4
1.8390,118.114120,1.768242,1.714435,76.4551,67.4466,75.4036,1.753568,0.000000,75.352231,4
1.8400,118.187909,1.837763,1.791771,73.7890,69.5362,77.3497,1.825219,0.000000,75.358156,4
1.8410,118.258906,1.910472,1.870404,70.9971,72.7211,78.6441,1.899544,0.000000,75.361527,4
1.8420,118.327479,1.986680,1.949983,68.5734,76.2171,79.5873,1.976672,0.000000,75.362868,4
1.8430,118.394427,2.065858,2.030503,66.9479,79.1835,80.5250,2.056216,0.000000,75.363707,4
1.8440,118.460820,2.146759,2.112242,66.3925,80.9042,81.7426,2.137345,0.000000,75.366125,4
1.8450,118.527764,2.227712,2.195613,66.9446,80.9539,83.3711,2.218957,0.000000,75.372132,4
1.8460,118.596156,2.307034,2.280943,68.3922,79.3226,85.3286,2.299918,0.000000,75.383030,4
1.8470,118.666497,2.383465,2.368272,70.3403,76.4304,87.3259,2.379322,0.000000,75.398964,4
1.8480,118.738819,2.456476,2.457217,72.3218,73.0089,88.9398,2.456678,0.000000,75.418778,4
1.8490,118.812727,2.526386,2.546941,73.9086,69.9072,89.7171,2.531992,0.000000,75.440175,4
1.8500,118.887536,2.594280,2.636231,74.8085,67.8901,89.2817,2.605722,0.000000,75.460159,4
1.8510,118.962473,2.661741,2.723676,74.9372,67.4541,87.4343,2.678632,0.000000,75.475696,4
1.8520,119.036908,2.730440,2.807913,74.4349,68.6908,84.2248,2.751569,0.000000,75.484394,4
1.8530,119.110523,2.801712,2.887882,73.6149,71.2613,79.9569,2.825213,0.000000,75.485006,4
1.8540,119.183392,2.876230,2.963013,72.8690,74.5054,75.1173,2.899898,0.000000,75.477653,4
1.8550,119.255960,2.953869,3.033299,72.5680,77.6241,70.2726,2.975532,0.000000,75.463762,4
1.8560,119.328930,3.033749,3.099287,72.9706,79.8633,65.9756,3.051623,0.000000,75.445763,4
1.8570,119.403078,3.114440,-3.121206,74.1477,80.6745,62.6790,1.413810,0.000000,75.426556,4
1.8580,119.479028,-3.088877,-3.060544,75.9497,79.8514,60.6489,-3.081150,0.000000,75.408860,4
1.8590,119.557067,-3.011263,-3.000628,78.0399,77.5967,59.9037,-3.008363,0.000000,75.394608,4
1.8600,119.637048,-2.936774,-2.940390,79.9805,74.4735,60.2252,-2.937760,0.000000,75.384592,4
1.8610,119.718382,-2.865505,-2.879136,81.3343,71.2556,61.2419,-2.869222,0.000000,75.378394,4
1.8620,119.800145,-2.796753,-2.816583,81.7632,68.7400,62.5426,-2.802161,0.000000,75.374617,4
1.8630,119.881263,-2.729184,-2.752791,81.1173,67.5583,63.7827,-2.735622,0.000000,75.371376,4
1.8640,119.960748,-2.661165,-2.688013,79.4852,68.0103,64.7700,-2.668487,0.000000,75.366918,4
1.8650,120.037920,-2.591191,-2.622496,77.1718,69.9680,65.5111,-2.599729,0.000000,75.360202,4
1.8660,120.112532,-2.518273,-2.556295,74.6127,72.9131,66.1979,-2.528643,0.000000,75.351242,4
1.8670,120.184801,-2.442176,-2.489159,72.2686,76.0935,67.1354,-2.454990,0.000000,75.341160,4
1.8680,120.255330,-2.363454,-2.420518,70.5294,78.7206,68.6414,-2.379017,0.000000,75.331951,4
1.8690,120.324963,-2.283304,-2.349577,69.6322,80.1504,70.9431,-2.301379,0.000000,75.326007,4
1.8700,120.394569,-2.203274,-2.275490,69.6060,80.0321,74.0899,-2.222969,0.000000,75.325516,4
1.8710,120.464838,-2.124879,-2.197586,70.2695,78.3993,77.9085,-2.144708,0.000000,75.331880,4
1.8720,120.536128,-2.049224,-2.115567,71.2903,75.6622,82.0249,-2.067318,0.000000,75.345328,4
1.8730,120.608404,-1.976736,-2.029632,72.2755,72.4980,85.9422,-1.991162,0.000000,75.364781,4
1.8740,120.681273,-1.907061,-1.940504,72.8692,69.6869,89.1360,-1.916182,0.000000,75.387998,4
1.8750,120.754117,-1.839139,-1.849364,72.8441,67.9363,91.1486,-1.841928,0.000000,75.411981,4
1.8760,120.826289,-1.771449,-1.757692,72.1716,67.7050,91.6825,-1.767697,0.000000,75.433603,4
1.8770,120.897325,-1.702400,-1.667021,71.0366,69.0633,90.6812,-1.692752,0.000000,75.450296,4
1.8780,120.967109,-1.630755,-1.578683,69.7838,71.6600,88.3495,-1.616553,0.000000,75.460565,4
1.8790,121.035930,-1.555941,-1.493600,68.8207,74.8273,85.0942,-1.538939,0.000000,75.464214,4
1.8800,121.104445,-1.478185,-1.412194,68.5147,77.7690,81.4174,-1.460187,0.000000,75.462270,4
1.8810,121.173543,-1.398441,-1.334395,69.0988,79.7555,77.8115,-1.380974,0.000000,75.456645,4
1.8820,121.244145,-1.318160,-1.259738,70.6016,80.2926,74.6691,-1.302226,0.000000,75.449607,4
1.8830,121.316976,-1.238926,-1.187542,72.8306,79.2451,72.2085,-1.224912,0.000000,75.443169,4
1.8840,121.392397,-1.162063,-1.117118,75.4211,76.8736,70.4369,-1.149805,0.000000,75.438584,4
1.8850,121.470321,-1.088316,-1.047956,77.9246,73.7584,69.1743,-1.077309,0.000000,75.436066,4
1.8860,121.550223,-1.017678,-0.979836,79.9011,70.6489,68.1312,-1.007357,0.000000,75.434777,4
1.8870,121.631228,-0.949392,-0.912839,81.0054,68.2960,67.0073,-0.939423,0.000000,75.433078,4
1.8880,121.712297,-0.882114,-0.847260,81.0686,67.2861,65.5871,-0.872608,0.000000,75.429006,4
1.8890,121.792445,-0.814231,-0.783448,80.1488,67.8888,63.8181,-0.805835,0.000000,75.420889,4
1.8900,121.870964,-0.744269,-0.721604,78.5181,69.9645,61.8486,-0.738087,0.000000,75.407897,4
1.8910,121.947548,-0.671275,-0.661601,76.5849,72.9926,60.0036,-0.668636,0.000000,75.390386,4
1.8920,122.022338,-0.595054,-0.602891,74.7899,76.2161,58.7092,-0.597191,0.000000,75.369939,4
1.8930,122.095843,-0.516211,-0.544496,73.5045,78.8343,58.3912,-0.523925,0.000000,75.349107,4
1.8940,122.168785,-0.436006,-0.485123,72.9420,80.1941,59.3668,-0.449402,0.000000,75.330894,4
1.8950,122.241888,-0.356040,-0.423371,73.1029,79.9530,61.7437,-0.374403,0.000000,75.318081,4
1.8960,122.315670,-0.277852,-0.357994,73.7824,78.1748,65.3651,-0.299709,0.000000,75.312614,4
1.8970,122.390309,-0.202533,-0.288142,74.6394,75.3045,69.8390,-0.225881,0.000000,75.315212,4
1.8980,122.465598,-0.130480,-0.213492,75.2889,72.0374,74.6346,-0.153120,0.000000,75.325255,4
1.8990,122.540991,-0.061316,-0.134285,75.3924,69.1494,79.1905,-0.081217,0.000000,75.340926,4
1.9000,122.615733,0.006032,-0.051265,74.7421,67.3343,83.0022,-0.009594,0.000000,75.359581,4
1.9010,122.689060,0.073096,0.034453,73.3273,67.0498,85.7002,0.062557,0.000000,75.378318,4
1.9020,122.760413,0.141498,0.121592,71.3524,68.3878,87.1209,0.136069,0.000000,75.394628,4
1.9030,122.829603,0.212544,0.208949,69.1900,71.0325,87.3397,0.211563,0.000000,75.406924,4
1.9040,122.896894,0.286899,0.295599,67.2918,74.3415,86.6344,0.289271,0.000000,75.414807,4
1.9050,122.962983,0.364426,0.381009,66.0886,77.5143,85.3960,0.368948,0.000000,75.419054,4
1.9060,123.028873,0.444217,0.465047,65.8900,79.7796,84.0250,0.449898,0.000000,75.421315,4
1.9070,123.095670,0.524804,0.547895,66.7968,80.5752,82.8359,0.531101,0.000000,75.423596,4
1.9080,123.164332,0.604511,0.629883,68.6626,79.6982,81.9788,0.611431,0.000000,75.427629,4
1.9090,123.235468,0.681888,0.711293,71.1361,77.3695,81.4015,0.689907,0.000000,75.434340,4
1.9100,123.309227,0.756058,0.792174,73.7589,74.1669,80.8768,0.765908,0.000000,75.443562,4
1.9110,123.385296,0.826920,0.872258,76.0687,70.8616,80.0817,0.839285,0.000000,75.454024,4
1.9120,123.462985,0.895152,0.950952,77.6885,68.2353,78.6950,0.910370,0.000000,75.463604,4
1.9130,123.541388,0.962060,1.027441,78.4037,66.9140,76.4924,0.979891,0.000000,75.469811,4
1.9140,123.619602,1.029273,1.100860,78.2133,67.2211,73.4265,1.048797,0.000000,75.470397,4
1.9150,123.696929,1.098347,1.170520,77.3270,69.0841,69.6698,1.118030,0.000000,75.463942,4
1.9160,123.773031,1.170384,1.236102,76.1019,72.0479,65.5944,1.188307,0.000000,75.450242,4
1.9170,123.847980,1.245769,1.297787,74.9494,75.3968,61.7004,1.259955,0.000000,75.430436,4
1.9180,123.922218,1.324084,1.356296,74.2384,78.3277,58.5255,1.332869,0.000000,75.406855,4
1.9190,123.996421,1.404197,1.412829,74.2029,80.1261,56.5503,1.406551,0.000000,75.382604,4
1.9200,124.071292,1.484521,1.468902,74.8706,80.3379,56.0917,1.480261,0.000000,75.360905,4
1.9210,124.147341,1.563410,1.526091,76.0495,78.9030,57.2084,1.553232,0.000000,75.344392,4
1.9220,124.224729,1.639577,1.585746,77.3873,76.1840,59.6749,1.624896,0.000000,75.334586,4
1.9230,124.303198,1.712417,1.648779,78.4691,72.8568,63.0524,1.695061,0.000000,75.331669,4
1.9240,124.382115,1.782125,1.715571,78.9172,69.7266,66.8106,1.763974,0.000000,75.334569,4
1.9250,124.460595,1.849650,1.785995,78.4800,67.5414,70.4410,1.832289,0.000000,75.341291,4
1.9260,124.537697,1.916460,1.859527,77.1024,66.8264,73.5465,1.900933,0.000000,75.349452,4
1.9270,124.612649,1.984198,1.935426,74.9513,67.7507,75.9100,1.970896,0.000000,75.356906,4
1.9280,124.685024,2.054264,2.012947,72.3751,70.0760,77.5292,2.042996,0.000000,75.362273,4
1.9290,124.754843,2.127484,2.091533,69.8197,73.2258,78.5915,2.117679,0.000000,75.365230,4
1.9300,124.822579,2.203923,2.170929,67.7353,76.4418,79.3975,2.194925,0.000000,75.366531,4
1.9310,124.889066,2.282884,2.251192,66.4877,78.9607,80.2623,2.274241,0.000000,75.367774,4
1.9320,124.955340,2.363065,2.332616,66.2737,80.1787,81.4210,2.354761,0.000000,75.370926,4
1.9330,125.022404,2.442867,2.415570,67.0639,79.7976,82.9493,2.435423,0.000000,75.377735,4
1.9340,125.091014,2.520789,2.500301,68.6097,77.9160,84.7236,2.515201,0.000000,75.389172,4
1.9350,125.161532,2.595804,2.586752,70.5182,75.0088,86.4430,2.593335,0.000000,75.405084,4
1.9360,125.233887,2.667607,2.674468,72.3554,71.7960,87.7052,2.669478,0.000000,75.424132,4
1.9370,125.307633,2.736676,2.762584,73.7455,69.0604,88.1040,2.743742,0.000000,75.443996,4
1.9380,125.382088,2.804151,2.849924,74.4555,67.4656,87.3258,2.816635,0.000000,75.461841,4
1.9390,125.456540,2.871558,2.935175,74.4512,67.3956,85.2370,2.888908,0.000000,75.474933,4
1.9400,125.530439,2.940419,3.017128,73.8995,68.8491,81.9379,2.961340,0.000000,75.481243,4
1.9410,125.603550,3.011876,3.094895,73.1111,71.4427,77.7517,3.034518,0.000000,75.479867,4
1.9420,125.676003,3.086419,-3.115123,72.4527,74.5278,73.1517,1.395089,0.000000,75.471175,4
1.9430,125.748259,-3.119391,-3.046440,72.2560,77.3592,68.6688,-3.099496,0.000000,75.456717,4
1.9440,125.820995,-3.040115,-2.981621,72.7356,79.2600,64.8059,-3.024162,0.000000,75.438902,4
1.9450,125.894919,-2.960330,-2.919652,73.9246,79.7686,61.9570,-2.949236,0.000000,75.420471,4
1.9460,125.970574,-2.881559,-2.859311,75.6542,78.7556,60.3288,-2.875492,0.000000,75.403895,4
1.9470,126.048167,-2.805077,-2.799405,77.5939,76.4684,59.8956,-2.803530,0.000000,75.390845,4
1.9480,126.127500,-2.731595,-2.738974,79.3331,73.4697,60.4222,-2.733607,0.000000,75.381899,4
1.9490,126.207976,-2.661095,-2.677419,80.4753,70.4909,61.5474,-2.665547,0.000000,75.376527,4
1.9500,126.288704,-2.592829,-2.614525,80.7280,68.2591,62.8881,-2.598746,0.000000,75.373336,4
1.9510,126.368684,-2.525499,-2.550387,79.9800,67.3256,64.1348,-2.532286,0.000000,75.370541,4
1.9520,126.447023,-2.457576,-2.485259,78.3391,67.9208,65.1261,-2.465126,0.000000,75.366543,4
1.9530,126.523127,-2.387695,-2.419375,76.1044,69.8815,65.8852,-2.396335,0.000000,75.360442,4
1.9540,126.596813,-2.314997,-2.352778,73.6854,72.6998,66.6001,-2.325301,0.000000,75.352326,4
1.9550,126.668320,-2.239330,-2.285228,71.5071,75.6703,67.5552,-2.251847,0.000000,75.343294,4
1.9560,126.738242,-2.161265,-2.216195,69.9223,78.0688,69.0389,-2.176246,0.000000,75.335226,4
1.9570,126.807380,-2.081955,-2.144953,69.1383,79.3161,71.2501,-2.099136,0.000000,75.330335,4
1.9580,126.876549,-2.002851,-2.070740,69.1686,79.1108,74.2211,-2.021366,0.000000,75.330610,4
1.9590,126.946384,-1.925353,-1.992968,69.8355,77.5070,77.7811,-1.943794,0.000000,75.337288,4
1.9600,127.017210,-1.850463,-1.911399,70.8253,74.9013,81.5786,-1.867082,0.000000,75.350515,4
1.9610,127.088983,-1.778547,-1.826256,71.7729,71.9292,85.1529,-1.791558,0.000000,75.369227,4
1.9620,127.161333,-1.709247,-1.738244,72.3507,69.3141,88.0225,-1.717156,0.000000,75.391299,4
1.9630,127.233686,-1.641559,-1.648484,72.3521,67.7039,89.7716,-1.643448,0.000000,75.413929,4
1.9640,127.305439,-1.574063,-1.558358,71.7533,67.5118,90.1367,-1.569780,0.000000,75.434216,4
1.9650,127.376164,-1.505285,-1.469293,70.7248,68.7934,89.0762,-1.495469,0.000000,75.449784,4
1.9660,127.445746,-1.434078,-1.382517,69.5823,71.2214,86.7865,-1.420016,0.000000,75.459251,4
1.9670,127.514446,-1.359909,-1.298881,68.6997,74.1814,83.6467,-1.343265,0.000000,75.462434,4
1.9680,127.582861,-1.282979,-1.218768,68.4153,76.9409,80.1232,-1.265467,0.000000,75.460282,4
1.9690,127.651807,-1.204162,-1.142103,68.9465,78.8260,76.6745,-1.187237,0.000000,75.454574,4
1.9700,127.722133,-1.124794,-1.068444,70.3256,79.3753,73.6682,-1.109426,0.000000,75.447433,4
1.9710,127.794517,-1.046349,-0.997140,72.3838,78.4528,71.3130,-1.032928,0.000000,75.440771,4
1.9720,127.869308,-0.970071,-0.927524,74.7913,76.2838,69.6236,-0.958468,0.000000,75.435820,4
1.9730,127.946444,-0.896686,-0.859089,77.1363,73.3914,68.4415,-0.886432,0.000000,75.432859,4
1.9740,128.025454,-0.826228,-0.791592,79.0100,70.4630,67.5023,-0.816782,0.000000,75.431188,4
1.9750,128.105541,-0.758035,-0.725070,80.0863,68.1964,66.5258,-0.749044,0.000000,75.429344,4
1.9760,128.185738,-0.690889,-0.659769,80.1975,67.1466,65.3035,-0.682402,0.000000,75.425529,4
1.9770,128.265120,-0.623303,-0.595997,79.3819,67.5858,63.7712,-0.615856,0.000000,75.418158,4
1.9780,128.342996,-0.553883,-0.533949,77.8759,69.4154,62.0459,-0.548447,0.000000,75.406382,4
1.9790,128.419045,-0.481693,-0.473535,76.0486,72.1834,60.4098,-0.479468,0.000000,75.390415,4
1.9800,128.493353,-0.406476,-0.414284,74.3082,75.2071,59.2441,-0.408605,0.000000,75.371605,4
1.9810,128.566362,-0.328717,-0.355336,73.0088,77.7462,58.9393,-0.335977,0.000000,75.352219,4
1.9820,128.638729,-0.249525,-0.295529,72.3678,79.1781,59.7967,-0.262071,0.000000,75.335003,4
1.9830,128.711142,-0.170361,-0.233581,72.4127,79.1488,61.9366,-0.187603,0.000000,75.322576,4
1.9840,128.784122,-0.092677,-0.168325,72.9796,77.6675,65.2431,-0.113308,0.000000,75.316856,4
1.9850,128.857890,-0.017562,-0.098930,73.7683,75.0996,69.3804,-0.039753,0.000000,75.318667,4
1.9860,128.932315,0.054514,-0.025043,74.4248,72.0606,73.8717,0.032817,0.000000,75.327601,4
1.9870,129.006940,0.123793,0.053170,74.6250,69.2651,78.1970,0.104532,0.000000,75.342106,4
1.9880,129.081093,0.191181,0.135063,74.1533,67.3749,81.8768,0.175876,0.000000,75.359800,4
1.9890,129.154060,0.258048,0.219624,72.9668,66.8555,84.5460,0.247569,0.000000,75.377972,4
1.9900,129.225280,0.325912,0.305660,71.2199,67.8531,86.0211,0.320389,0.000000,75.394173,4
1.9910,129.294512,0.396061,0.392010,69.2326,70.1392,86.3368,0.394956,0.000000,75.406733,4
1.9920,129.361925,0.469237,0.477746,67.4132,73.1665,85.7238,0.471557,0.000000,75.415057,4
1.9930,129.428094,0.545456,0.562290,66.1682,76.2112,84.5341,0.550047,0.000000,75.419661,4
1.9940,129.493903,0.624008,0.645445,65.8096,78.5440,83.1466,0.629854,0.000000,75.421942,4
1.9950,129.560375,0.703611,0.727329,66.4721,79.5974,81.8779,0.710080,0.000000,75.423740,4
1.9960,129.628443,0.782725,0.808241,68.0677,79.1090,80.9067,0.789684,0.000000,75.426771,4
1.9970,129.698751,0.859926,0.888473,70.3083,77.1993,80.2296,0.867711,0.000000,75.432108,4
1.9980,129.771536,0.934261,0.968146,72.7850,74.3363,79.6729,0.943502,0.000000,75.439861,4
1.9990,129.846600,1.005460,1.047097,75.0635,71.2036,78.9549,1.016815,0.000000,75.449102,4
2.0000,129.923369,1.073987,1.124865,76.7689,68.5349,77.7736,1.087863,0.000000,75.458042,4
2.0100,130.678873,1.810850,1.761911,76.1761,76.4036,59.2686,1.797503,0.000000,75.338200,4
2.0200,131.407196,2.527747,2.500219,66.0336,79.0253,80.2959,2.520239,0.000000,75.372941,4
2.0300,132.122019,-3.035163,-2.955879,72.3837,72.5696,74.1533,-3.013540,0.000000,75.471901,4
2.0400,132.883398,-2.298017,-2.324866,78.3803,67.1767,64.8308,-2.305340,0.000000,75.368755,4
2.0500,133.594818,-1.555803,-1.592835,71.5167,70.4567,85.3483,-1.565903,0.000000,75.380492,4
2.0600,134.297814,-0.826821,-0.782178,72.6909,77.1103,69.7968,-0.814646,0.000000,75.436427,4
2.0700,135.062261,-0.113755,-0.145254,72.1963,77.3430,59.5620,-0.122346,0.000000,75.349045,4
2.0800,135.783351,0.604685,0.605063,68.5935,70.2059,85.2789,0.604788,0.000000,75.410025,4
2.0900,136.487894,1.343156,1.400363,77.0588,66.7193,74.4994,1.358758,0.000000,75.460643,4
2.1000,137.236494,2.081104,2.022053,76.4267,72.7877,62.7370,2.064999,0.000000,75.335402,4
2.1100,137.948431,2.798829,2.776876,66.1949,78.4292,80.6494,2.792841,0.000000,75.380877,4
2.1200,138.664792,-2.772785,-2.701985,71.6368,74.4301,69.4618,-2.753476,0.000000,75.458048,4
2.1300,139.422991,-2.046957,-2.076112,76.0964,67.7025,65.7770,-2.054908,0.000000,75.365972,4
2.1400,140.124963,-1.310158,-1.330379,71.3362,68.5006,85.9059,-1.315672,0.000000,75.398004,4
2.1500,140.826525,-0.582342,-0.544482,73.6328,75.0587,67.9708,-0.572016,0.000000,75.430479,4
2.1600,141.582319,0.127438,0.086194,71.2428,77.2375,60.5785,0.116189,0.000000,75.341806,4
2.1700,142.295160,0.837890,0.846315,67.4870,71.1096,83.9718,0.840188,0.000000,75.415688,4
2.1800,143.000811,1.568157,1.624433,76.5045,66.3747,72.4191,1.583505,0.000000,75.457351,4
2.1900,143.742782,2.302121,2.242300,75.8130,71.2730,64.1943,2.285806,0.000000,75.337198,4
2.2000,144.446031,3.017056,2.999462,66.2140,77.4345,80.1621,3.012257,0.000000,75.385862,4
2.2100,145.159938,-2.560128,-2.494939,71.2417,74.2699,67.8171,-2.542349,0.000000,75.451588,4
2.2200,145.911592,-1.840879,-1.870567,75.0310,67.5588,66.0675,-1.848976,0.000000,75.365905,4
2.2300,146.607579,-1.109781,-1.125974,70.8419,68.0981,84.8583,-1.114197,0.000000,75.401057,4
2.2400,147.305877,-0.387574,-0.351958,73.0671,74.4659,67.1643,-0.377861,0.000000,75.427925,4
2.2500,148.055063,0.316910,0.277681,70.6977,76.3043,60.9176,0.306211,0.000000,75.344808,4
2.2600,148.762623,1.023291,1.031669,67.4689,70.1789,83.1350,1.025576,0.000000,75.415959,4
2.2700,149.462928,1.749269,1.800997,75.8703,66.2408,71.8875,1.763377,0.000000,75.453083,4
2.2800,150.198658,2.476596,2.419386,74.7555,71.6389,63.4570,2.460993,0.000000,75.338513,4
2.2900,150.899602,-3.099020,-3.114607,65.6426,76.8204,79.0088,-3.103271,0.000000,75.386563,4
2.3000,151.607914,-2.397125,-2.331820,71.0281,72.5145,68.6453,-2.379314,0.000000,75.454080,4
2.3100,152.351012,-1.679782,-1.709063,75.1427,66.5942,65.7000,-1.687768,0.000000,75.367619,4
2.3200,153.043383,-0.954187,-0.977770,70.0418,68.9530,82.7278,-0.960619,0.000000,75.391622,4
2.3300,153.736790,-0.241679,-0.203290,71.2798,75.0200,67.2321,-0.231210,0.000000,75.429435,4
2.3400,154.481355,0.456240,0.428378,70.6749,74.4580,60.7282,0.448641,0.000000,75.356282,4
2.3500,155.185535,1.162605,1.162493,68.3559,67.9117,82.6208,1.162575,0.000000,75.410100,4
2.3600,155.875218,1.886645,1.930779,74.8335,66.8581,72.3489,1.898681,0.000000,75.447049,4
2.3700,156.605958,2.603536,2.554669,73.1761,73.4661,61.0013,2.590209,0.000000,75.341973,4
