t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
1.6870,-1.219384,2.994672,-2.490927,2.0011,-3.2020,-2.8169,1.381260,0.000000,7.081144,0
1.6880,-1.217347,2.991458,-2.493769,2.0369,-3.2137,-2.8415,1.378156,0.000000,7.081503,0
1.6890,-1.215275,2.988233,-2.496635,2.0728,-3.2256,-2.8664,1.375036,0.000000,7.081849,0
1.6900,-1.213166,2.984995,-2.499527,2.1089,-3.2378,-2.8915,1.371900,0.000000,7.082182,0
1.6910,-1.211021,2.981745,-2.502444,2.1451,-3.2502,-2.9169,1.368748,0.000000,7.082503,0
1.6920,-1.208839,2.978482,-2.505386,2.1814,-3.2629,-2.9426,1.365579,0.000000,7.082810,0
1.6930,-1.206621,2.975206,-2.508355,2.2178,-3.2758,-2.9685,1.362394,0.000000,7.083104,0
1.6940,-1.204367,2.971917,-2.511349,2.2544,-3.2890,-2.9947,1.359191,0.000000,7.083386,0
1.6950,-1.202076,2.968614,-2.514371,2.2911,-3.3025,-3.0212,1.355972,0.000000,7.083654,0
1.6960,-1.199748,2.965298,-2.517419,2.3280,-3.3162,-3.0480,1.352734,0.000000,7.083909,0
1.6970,-1.197383,2.961968,-2.520494,2.3650,-3.3302,-3.0751,1.349479,0.000000,7.084151,0
1.6980,-1.194981,2.958624,-2.523596,2.4022,-3.3444,-3.1025,1.346206,0.000000,7.084379,0
1.6990,-1.192541,2.955265,-2.526727,2.4395,-3.3590,-3.1303,1.342914,0.000000,7.084595,0
1.7000,-1.190064,2.951891,-2.529885,2.4770,-3.3738,-3.1583,1.339604,0.000000,7.084797,0
1.7010,-1.187549,2.948502,-2.533072,2.5147,-3.3889,-3.1867,1.336274,0.000000,7.084986,0
1.7020,-1.184997,2.945098,-2.536287,2.5525,-3.4043,-3.2155,1.332926,0.000000,7.085161,0
1.7030,-1.182406,2.941678,-2.539532,2.5906,-3.4201,-3.2447,1.329557,0.000000,7.085323,0
1.7040,-1.179777,2.938242,-2.542806,2.6288,-3.4361,-3.2742,1.326169,0.000000,7.085472,0
1.7050,-1.177110,2.934789,-2.546110,2.6671,-3.4524,-3.3040,1.322760,0.000000,7.085606,0
1.7060,-1.174405,2.931320,-2.549444,2.7057,-3.4691,-3.3343,1.319330,0.000000,7.085727,0
1.7070,-1.171660,2.927834,-2.552809,2.7445,-3.4861,-3.3650,1.315880,0.000000,7.085835,0
1.7080,-1.168877,2.924331,-2.556205,2.7834,-3.5034,-3.3961,1.312408,0.000000,7.085928,0
1.7090,-1.166054,2.920809,-2.559633,2.8226,-3.5211,-3.4277,1.308915,0.000000,7.086007,0
1.7100,-1.163192,2.917270,-2.563093,2.8620,-3.5390,-3.4596,1.305399,0.000000,7.086073,0
1.7110,-1.160291,2.913713,-2.566585,2.9016,-3.5574,-3.4921,1.301861,0.000000,7.086124,0
1.7120,-1.157349,2.910137,-2.570110,2.9414,-3.5761,-3.5250,1.298300,0.000000,7.086161,0
1.7130,-1.154368,2.906542,-2.573668,2.9815,-3.5951,-3.5583,1.294715,0.000000,7.086183,0
1.7140,-1.151346,2.902927,-2.577260,3.0218,-3.6145,-3.5922,1.291107,0.000000,7.086191,0
1.7150,-1.148283,2.899293,-2.580887,3.0623,-3.6343,-3.6266,1.287475,0.000000,7.086184,0
1.7160,-1.145180,2.895638,-2.584548,3.1031,-3.6545,-3.6615,1.283819,0.000000,7.086162,0
1.7170,-1.142036,2.891963,-2.588245,3.1441,-3.6750,-3.6969,1.280137,0.000000,7.086125,0
1.7180,-1.138851,2.888267,-2.591978,3.1855,-3.6960,-3.7328,1.276431,0.000000,7.086073,0
1.7190,-1.135624,2.884550,-2.595747,3.2270,-3.7173,-3.7694,1.272698,0.000000,7.086006,0
1.7200,-1.132355,2.880811,-2.599554,3.2689,-3.7390,-3.8065,1.268939,0.000000,7.085922,0
1.7210,-1.129044,2.877050,-2.603398,3.3110,-3.7611,-3.8442,1.265154,0.000000,7.085824,0
1.7220,-1.125690,2.873266,-2.607281,3.3534,-3.7837,-3.8826,1.261341,0.000000,7.085709,0
1.7230,-1.122294,2.869460,-2.611202,3.3961,-3.8066,-3.9215,1.257500,0.000000,7.085578,0
1.7240,-1.118855,2.865630,-2.615163,3.4392,-3.8300,-3.9611,1.253632,0.000000,7.085430,0
1.7250,-1.115373,2.861776,-2.619165,3.4825,-3.8539,-4.0014,1.249735,0.000000,7.085266,0
1.7260,-1.111846,2.857898,-2.623207,3.5262,-3.8781,-4.0424,1.245808,0.000000,7.085085,0
1.7270,-1.108276,2.853995,-2.627291,3.5702,-3.9028,-4.0840,1.241852,0.000000,7.084886,0
1.7280,-1.104662,2.850067,-2.631418,3.6145,-3.9280,-4.1264,1.237866,0.000000,7.084670,0
1.7290,-1.101002,2.846113,-2.635587,3.6592,-3.9536,-4.1696,1.233849,0.000000,7.084436,0
1.7300,-1.097298,2.842134,-2.639801,3.7043,-3.9797,-4.2135,1.229800,0.000000,7.084184,0
1.7310,-1.093549,2.838127,-2.644059,3.7497,-4.0062,-4.2582,1.225720,0.000000,7.083914,0
1.7320,-1.089753,2.834094,-2.648363,3.7955,-4.0332,-4.3037,1.221607,0.000000,7.083624,0
1.7330,-1.085911,2.830033,-2.652713,3.8417,-4.0608,-4.3501,1.217461,0.000000,7.083316,0
1.7340,-1.082023,2.825945,-2.657110,3.8882,-4.0888,-4.3973,1.213282,0.000000,7.082988,0
1.7350,-1.078088,2.821827,-2.661555,3.9352,-4.1173,-4.4454,1.209068,0.000000,7.082640,0
1.7360,-1.074105,2.817681,-2.666050,3.9826,-4.1463,-4.4944,1.204819,0.000000,7.082271,0
1.7370,-1.070075,2.813505,-2.670594,4.0305,-4.1758,-4.5444,1.200535,0.000000,7.081882,0
1.7380,-1.065996,2.809300,-2.675189,4.0788,-4.2058,-4.5953,1.196215,0.000000,7.081471,0
1.7390,-1.061869,2.805063,-2.679837,4.1275,-4.2364,-4.6472,1.191857,0.000000,7.081038,0
1.7400,-1.057692,2.800796,-2.684537,4.1767,-4.2675,-4.7002,1.187463,0.000000,7.080583,0
1.7410,-1.053466,2.796497,-2.689291,4.2263,-4.2991,-4.7542,1.183030,0.000000,7.080105,0
1.7420,-1.049189,2.792165,-2.694100,4.2765,-4.3312,-4.8092,1.178558,0.000000,7.079603,0
1.7430,-1.044862,2.787802,-2.698966,4.3271,-4.3639,-4.8654,1.174046,0.000000,7.079078,0
1.7440,-1.040484,2.783404,-2.703888,4.3783,-4.3972,-4.9228,1.169495,0.000000,7.078527,0
1.7450,-1.036054,2.778973,-2.708870,4.4300,-4.4310,-4.9814,1.164902,0.000000,7.077952,0
1.7460,-1.031572,2.774508,-2.713911,4.4822,-4.4653,-5.0411,1.160267,0.000000,7.077350,0
1.7470,-1.027037,2.770008,-2.719013,4.5350,-4.5002,-5.1022,1.155590,0.000000,7.076721,0
1.7480,-1.022448,2.765472,-2.724178,4.5883,-4.5357,-5.1645,1.150869,0.000000,7.076065,0
1.7490,-1.017806,2.760900,-2.729406,4.6422,-4.5718,-5.2281,1.146104,0.000000,7.075380,0
1.7500,-1.013109,2.756292,-2.734699,4.6966,-4.6084,-5.2932,1.141295,0.000000,7.074666,0
1.7510,-1.008358,2.751646,-2.740059,4.7517,-4.6456,-5.3596,1.136439,0.000000,7.073922,0
1.7520,-1.003550,2.746963,-2.745486,4.8074,-4.6834,-5.4276,1.131537,0.000000,7.073146,0
1.7530,-0.998687,2.742241,-2.750983,4.8637,-4.7217,-5.4970,1.126587,0.000000,7.072339,0
1.7540,-0.993766,2.737481,-2.756551,4.9207,-4.7606,-5.5680,1.121589,0.000000,7.071498,0
1.7550,-0.988788,2.732681,-2.762192,4.9782,-4.8001,-5.6405,1.116542,0.000000,7.070624,0
1.7560,-0.983751,2.727840,-2.767906,5.0365,-4.8401,-5.7148,1.111444,0.000000,7.069714,0
1.7570,-0.978656,2.722960,-2.773697,5.0954,-4.8807,-5.7907,1.106296,0.000000,7.068767,0
1.7580,-0.973501,2.718038,-2.779565,5.1550,-4.9219,-5.8684,1.101096,0.000000,7.067783,0
1.7590,-0.968285,2.713074,-2.785513,5.2153,-4.9636,-5.9478,1.095843,0.000000,7.066760,0
1.7600,-0.963009,2.708068,-2.791542,5.2763,-5.0059,-6.0291,1.090536,0.000000,7.065696,0
1.7610,-0.957671,2.703020,-2.797655,5.3380,-5.0486,-6.1123,1.085174,0.000000,7.064591,0
1.7620,-0.952271,2.697928,-2.803852,5.4005,-5.0919,-6.1975,1.079757,0.000000,7.063442,0
1.7630,-0.946807,2.692792,-2.810137,5.4636,-5.1357,-6.2847,1.074284,0.000000,7.062248,0
1.7640,-0.941279,2.687612,-2.816511,5.5276,-5.1800,-6.3740,1.068752,0.000000,7.061007,0
1.7650,-0.935687,2.682387,-2.822976,5.5922,-5.2247,-6.4654,1.063163,0.000000,7.059718,0
1.7660,-0.930030,2.677118,-2.829535,5.6576,-5.2698,-6.5590,1.057514,0.000000,7.058378,0
1.7670,-0.924306,2.671802,-2.836190,5.7238,-5.3154,-6.6548,1.051805,0.000000,7.056987,0
1.7680,-0.918515,2.666441,-2.842943,5.7907,-5.3613,-6.7530,1.046034,0.000000,7.055541,0
1.7690,-0.912657,2.661033,-2.849797,5.8583,-5.4076,-6.8535,1.040201,0.000000,7.054038,0
1.7700,-0.906730,2.655579,-2.856753,5.9267,-5.4542,-6.9565,1.034305,0.000000,7.052477,0
1.7710,-0.900734,2.650078,-2.863815,5.9959,-5.5010,-7.0620,1.028345,0.000000,7.050855,0
1.7720,-0.894668,2.644530,-2.870985,6.0658,-5.5481,-7.1700,1.022320,0.000000,7.049170,0
1.7730,-0.888532,2.638935,-2.878266,6.1364,-5.5952,-7.2807,1.016229,0.000000,7.047418,0
1.7740,-0.882324,2.633292,-2.885660,6.2077,-5.6425,-7.3940,1.010071,0.000000,7.045598,0
1.7750,-0.876045,2.627602,-2.893170,6.2797,-5.6898,-7.5100,1.003846,0.000000,7.043707,0
1.7760,-0.869692,2.621865,-2.900799,6.3524,-5.7371,-7.6288,0.997552,0.000000,7.041740,0
1.7770,-0.863266,2.616081,-2.908549,6.4257,-5.7842,-7.7505,0.991190,0.000000,7.039696,0
1.7780,-0.856767,2.610250,-2.916424,6.4996,-5.8310,-7.8750,0.984758,0.000000,7.037571,0
1.7790,-0.850193,2.604373,-2.924427,6.5741,-5.8776,-8.0024,0.978255,0.000000,7.035362,0
1.7800,-0.843544,2.598449,-2.932559,6.6491,-5.9237,-8.1328,0.971682,0.000000,7.033065,0
1.7810,-0.836819,2.592480,-2.940826,6.7245,-5.9692,-8.2662,0.965037,0.000000,7.030677,0
1.7820,-0.830019,2.586466,-2.949228,6.8003,-6.0141,-8.4026,0.958320,0.000000,7.028193,0
1.7830,-0.823142,2.580407,-2.957770,6.8765,-6.0581,-8.5420,0.951532,0.000000,7.025610,0
1.7840,-0.816189,2.574306,-2.966455,6.9530,-6.1012,-8.6844,0.944671,0.000000,7.022923,0
1.7850,-0.809160,2.568163,-2.975284,7.0296,-6.1431,-8.8299,0.937737,0.000000,7.020128,0
1.7860,-0.802054,2.561979,-2.984263,7.1063,-6.1837,-8.9783,0.930732,0.000000,7.017221,0
1.7870,-0.794871,2.555757,-2.993392,7.1829,-6.2227,-9.1297,0.923654,0.000000,7.014198,0
1.7880,-0.787611,2.549497,-3.002676,7.2594,-6.2601,-9.2840,0.916505,0.000000,7.011052,0
1.7890,-0.780276,2.543201,-3.012118,7.3356,-6.2955,-9.4412,0.909284,0.000000,7.007779,0
1.7900,-0.772864,2.536873,-3.021719,7.4114,-6.3287,-9.6011,0.901993,0.000000,7.004375,0
1.7910,-0.765378,2.530513,-3.031482,7.4866,-6.3595,-9.7636,0.894632,0.000000,7.000834,0
1.7920,-0.757817,2.524125,-3.041411,7.5611,-6.3877,-9.9287,0.887203,0.000000,6.997151,0
1.7930,-0.750182,2.517712,-3.051507,7.6347,-6.4129,-10.0961,0.879707,0.000000,6.993320,0
1.7940,-0.742475,2.511278,-3.061773,7.7071,-6.4349,-10.2657,0.872145,0.000000,6.989336,0
1.7950,-0.734696,2.504824,-3.072210,7.7783,-6.4534,-10.4373,0.864520,0.000000,6.985194,0
1.7960,-0.726849,2.498356,-3.082821,7.8479,-6.4681,-10.6106,0.856834,0.000000,6.980887,0
