t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.0010,0.000000,-0.000000,0.150000,0.0000,0.0000,0.0000,0.00
0.0020,0.000000,-0.000000,0.150000,0.0002,-0.0004,0.0007,0.00
0.0030,0.000000,-0.000001,0.150002,0.0004,-0.0009,0.0015,0.00
0.0040,0.000001,-0.000002,0.150004,0.0006,-0.0013,0.0023,0.00
0.0050,0.000002,-0.000004,0.150006,0.0008,-0.0018,0.0032,0.00
0.0060,0.000003,-0.000006,0.150010,0.0010,-0.0024,0.0041,0.00
0.0070,0.000004,-0.000009,0.150015,0.0012,-0.0030,0.0052,0.00
0.0080,0.000005,-0.000012,0.150021,0.0013,-0.0036,0.0063,0.00
0.0090,0.000007,-0.000016,0.150028,0.0015,-0.0044,0.0076,0.00
0.0100,0.000008,-0.000021,0.150036,0.0016,-0.0052,0.0090,0.00
0.0110,0.000010,-0.000027,0.150047,0.0017,-0.0061,0.0106,0.00
0.0120,0.000011,-0.000034,0.150058,0.0017,-0.0071,0.0123,0.00
0.0130,0.000013,-0.000041,0.150072,0.0017,-0.0082,0.0142,0.00
0.0140,0.000015,-0.000050,0.150087,0.0018,-0.0094,0.0163,0.00
0.0150,0.000017,-0.000060,0.150105,0.0017,-0.0107,0.0186,0.00
0.0160,0.000018,-0.000072,0.150125,0.0017,-0.0121,0.0211,0.00
0.0170,0.000020,-0.000085,0.150148,0.0016,-0.0137,0.0238,0.00
0.0180,0.000021,-0.000100,0.150173,0.0015,-0.0154,0.0267,0.00
0.0190,0.000023,-0.000116,0.150202,0.0013,-0.0172,0.0299,0.00
0.0200,0.000024,-0.000135,0.150234,0.0011,-0.0191,0.0333,0.00
0.0210,0.000025,-0.000155,0.150269,0.0008,-0.0212,0.0370,0.00
0.0220,0.000026,-0.000178,0.150309,0.0006,-0.0235,0.0409,0.00
0.0230,0.000026,-0.000203,0.150352,0.0002,-0.0259,0.0451,0.00
0.0240,0.000026,-0.000230,0.150400,-0.0001,-0.0284,0.0495,0.00
0.0250,0.000026,-0.000260,0.150452,-0.0005,-0.0311,0.0543,0.00
0.0260,0.000025,-0.000293,0.150510,-0.0010,-0.0340,0.0593,0.00
0.0270,0.000023,-0.000329,0.150572,-0.0015,-0.0370,0.0645,0.00
0.0280,0.000022,-0.000368,0.150640,-0.0020,-0.0402,0.0701,0.00
0.0290,0.000019,-0.000411,0.150714,-0.0026,-0.0435,0.0760,0.00
0.0300,0.000016,-0.000456,0.150794,-0.0032,-0.0470,0.0821,0.00
0.0310,0.000013,-0.000506,0.150879,-0.0039,-0.0507,0.0885,0.00
0.0320,0.000008,-0.000559,0.150972,-0.0046,-0.0545,0.0952,0.00
0.0330,0.000003,-0.000616,0.151071,-0.0054,-0.0585,0.1022,0.00
0.0340,-0.000003,-0.000677,0.151178,-0.0062,-0.0627,0.1094,0.00
0.0350,-0.000010,-0.000743,0.151292,-0.0071,-0.0670,0.1170,0.00
0.0360,-0.000017,-0.000812,0.151414,-0.0080,-0.0715,0.1248,0.00
0.0370,-0.000026,-0.000887,0.151544,-0.0089,-0.0761,0.1329,0.00
0.0380,-0.000035,-0.000966,0.151682,-0.0099,-0.0809,0.1413,0.00
0.0390,-0.000046,-0.001050,0.151828,-0.0110,-0.0858,0.1499,0.00
0.0400,-0.000058,-0.001139,0.151983,-0.0121,-0.0909,0.1587,0.00
0.0410,-0.000070,-0.001234,0.152148,-0.0132,-0.0962,0.1679,0.00
0.0420,-0.000084,-0.001333,0.152321,-0.0143,-0.1016,0.1772,0.00
0.0430,-0.000099,-0.001438,0.152504,-0.0155,-0.1071,0.1868,0.00
0.0440,-0.000116,-0.001549,0.152697,-0.0168,-0.1127,0.1967,0.00
0.0450,-0.000133,-0.001665,0.152900,-0.0181,-0.1185,0.2067,0.00
0.0460,-0.000152,-0.001788,0.153113,-0.0194,-0.1244,0.2170,0.00
0.0470,-0.000172,-0.001916,0.153336,-0.0207,-0.1305,0.2274,0.00
0.0480,-0.000194,-0.002050,0.153570,-0.0221,-0.1366,0.2381,0.00
0.0490,-0.000217,-0.002191,0.153815,-0.0236,-0.1429,0.2489,0.00
0.0500,-0.000241,-0.002338,0.154071,-0.0250,-0.1493,0.2599,0.00
0.0510,-0.000267,-0.002491,0.154337,-0.0265,-0.1558,0.2710,0.00
0.0520,-0.000295,-0.002651,0.154615,-0.0280,-0.1623,0.2823,0.00
0.0530,-0.000324,-0.002818,0.154905,-0.0296,-0.1690,0.2938,0.00
0.0540,-0.000354,-0.002991,0.155206,-0.0311,-0.1757,0.3053,0.00
0.0550,-0.000386,-0.003171,0.155518,-0.0327,-0.1825,0.3170,0.00
0.0560,-0.000420,-0.003358,0.155842,-0.0343,-0.1894,0.3287,0.00
0.0570,-0.000456,-0.003552,0.156178,-0.0360,-0.1964,0.3405,0.00
0.0580,-0.000493,-0.003752,0.156526,-0.0376,-0.2034,0.3524,0.00
0.0590,-0.000531,-0.003960,0.156886,-0.0393,-0.2104,0.3644,0.00
0.0600,-0.000572,-0.004175,0.157258,-0.0410,-0.2175,0.3764,0.00
0.0610,-0.000614,-0.004397,0.157642,-0.0426,-0.2246,0.3884,0.00
0.0620,-0.000657,-0.004626,0.158038,-0.0443,-0.2317,0.4004,0.00
0.0630,-0.000703,-0.004862,0.158446,-0.0460,-0.2389,0.4125,0.00
0.0640,-0.000750,-0.005105,0.158866,-0.0477,-0.2460,0.4245,0.00
0.0650,-0.000799,-0.005356,0.159298,-0.0494,-0.2532,0.4365,0.00
0.0660,-0.000849,-0.005613,0.159742,-0.0512,-0.2603,0.4484,0.00
0.0670,-0.000901,-0.005878,0.160198,-0.0529,-0.2675,0.4603,0.00
0.0680,-0.000955,-0.006150,0.160665,-0.0546,-0.2745,0.4721,0.00
0.0690,-0.001011,-0.006429,0.161145,-0.0562,-0.2816,0.4838,0.00
0.0700,-0.001068,-0.006715,0.161636,-0.0579,-0.2886,0.4954,0.00
0.0710,-0.001127,-0.007008,0.162139,-0.0596,-0.2956,0.5069,0.00
0.0720,-0.001188,-0.007308,0.162653,-0.0612,-0.3025,0.5182,0.00
0.0730,-0.001250,-0.007614,0.163178,-0.0628,-0.3093,0.5295,0.00
0.0740,-0.001314,-0.007928,0.163715,-0.0644,-0.3160,0.5405,0.00
0.0750,-0.001379,-0.008248,0.164262,-0.0660,-0.3227,0.5514,0.00
0.0760,-0.001446,-0.008575,0.164820,-0.0676,-0.3293,0.5621,0.00
0.0770,-0.001515,-0.008908,0.165389,-0.0691,-0.3357,0.5727,0.00
0.0780,-0.001585,-0.009248,0.165968,-0.0706,-0.3421,0.5830,0.00
0.0790,-0.001656,-0.009594,0.166558,-0.0720,-0.3483,0.5931,0.00
0.0800,-0.001729,-0.009946,0.167157,-0.0735,-0.3544,0.6029,0.00
0.0810,-0.001803,-0.010304,0.167766,-0.0748,-0.3603,0.6126,0.00
0.0820,-0.001879,-0.010668,0.168385,-0.0762,-0.3661,0.6219,0.00
0.0830,-0.001956,-0.011037,0.169012,-0.0775,-0.3717,0.6310,0.00
0.0840,-0.002034,-0.011412,0.169649,-0.0787,-0.3772,0.6399,0.00
0.0850,-0.002114,-0.011793,0.170294,-0.0799,-0.3826,0.6485,0.00
0.0860,-0.002194,-0.012179,0.170948,-0.0810,-0.3877,0.6568,0.00
0.0870,-0.002276,-0.012569,0.171610,-0.0821,-0.3927,0.6648,0.00
0.0880,-0.002359,-0.012965,0.172280,-0.0832,-0.3975,0.6725,0.00
0.0890,-0.002443,-0.013365,0.172957,-0.0841,-0.4021,0.6799,0.00
0.0900,-0.002527,-0.013770,0.173641,-0.0851,-0.4065,0.6870,0.00
0.0910,-0.002613,-0.014179,0.174333,-0.0859,-0.4107,0.6938,0.00
0.0920,-0.002699,-0.014592,0.175031,-0.0867,-0.4147,0.7003,0.00
0.0930,-0.002787,-0.015009,0.175735,-0.0875,-0.4185,0.7065,0.00
0.0940,-0.002874,-0.015430,0.176445,-0.0881,-0.4221,0.7124,0.00
0.0950,-0.002963,-0.015854,0.177161,-0.0888,-0.4255,0.7179,0.00
0.0960,-0.003052,-0.016282,0.177882,-0.0893,-0.4287,0.7232,0.00
0.0970,-0.003142,-0.016713,0.178609,-0.0898,-0.4317,0.7281,0.00
0.0980,-0.003232,-0.017146,0.179340,-0.0902,-0.4345,0.7328,0.00
0.0990,-0.003322,-0.017582,0.180075,-0.0906,-0.4370,0.7371,0.00
0.1000,-0.003413,-0.018021,0.180815,-0.0909,-0.4394,0.7411,0.00
0.1010,-0.003504,-0.018461,0.181558,-0.0912,-0.4416,0.7449,0.00
0.1020,-0.003595,-0.018904,0.182305,-0.0913,-0.4436,0.7483,0.00
0.1030,-0.003687,-0.019349,0.183056,-0.0915,-0.4454,0.7515,0.00
0.1040,-0.003778,-0.019795,0.183809,-0.0915,-0.4470,0.7545,0.00
0.1050,-0.003870,-0.020243,0.184565,-0.0916,-0.4484,0.7571,0.00
0.1060,-0.003961,-0.020693,0.185324,-0.0915,-0.4497,0.7596,0.00
0.1070,-0.004053,-0.021143,0.186085,-0.0914,-0.4508,0.7617,0.00
0.1080,-0.004144,-0.021594,0.186848,-0.0913,-0.4517,0.7637,0.00
0.1090,-0.004235,-0.022047,0.187612,-0.0911,-0.4525,0.7655,0.00
0.1100,-0.004326,-0.022499,0.188379,-0.0909,-0.4531,0.7670,0.00
0.1110,-0.004417,-0.022953,0.189147,-0.0906,-0.4536,0.7684,0.00
0.1120,-0.004507,-0.023407,0.189916,-0.0903,-0.4541,0.7696,0.00
0.1130,-0.004597,-0.023861,0.190686,-0.0899,-0.4544,0.7707,0.00
0.1140,-0.004687,-0.024316,0.191458,-0.0895,-0.4546,0.7717,0.00
0.1150,-0.004776,-0.024770,0.192230,-0.0891,-0.4547,0.7725,0.00
0.1160,-0.004865,-0.025225,0.193003,-0.0887,-0.4548,0.7732,0.00
0.1170,-0.004954,-0.025680,0.193776,-0.0883,-0.4548,0.7739,0.00
0.1180,-0.005042,-0.026135,0.194551,-0.0878,-0.4547,0.7745,0.00
0.1190,-0.005129,-0.026589,0.195325,-0.0873,-0.4547,0.7751,0.00
0.1200,-0.005216,-0.027044,0.196101,-0.0869,-0.4546,0.7757,0.00
0.1210,-0.005303,-0.027499,0.196877,-0.0864,-0.4546,0.7762,0.00
0.1220,-0.005389,-0.027953,0.197654,-0.0859,-0.4546,0.7768,0.00
0.1230,-0.005475,-0.028408,0.198431,-0.0855,-0.4546,0.7775,0.00
0.1240,-0.005560,-0.028863,0.199209,-0.0850,-0.4547,0.7782,0.00
0.1250,-0.005644,-0.029317,0.199987,-0.0846,-0.4548,0.7790,0.00
0.1260,-0.005729,-0.029772,0.200767,-0.0842,-0.4551,0.7799,0.00
0.1270,-0.005813,-0.030227,0.201548,-0.0838,-0.4554,0.7810,0.00
0.1280,-0.005896,-0.030683,0.202329,-0.0835,-0.4559,0.7822,0.00
0.1290,-0.005980,-0.031139,0.203112,-0.0832,-0.4565,0.7835,0.00
0.1300,-0.006063,-0.031596,0.203897,-0.0830,-0.4573,0.7851,0.00
0.1310,-0.006146,-0.032054,0.204683,-0.0828,-0.4582,0.7869,0.00
0.1320,-0.006228,-0.032513,0.205471,-0.0827,-0.4593,0.7889,0.00
0.1330,-0.006311,-0.032973,0.206262,-0.0826,-0.4607,0.7912,0.00
0.1340,-0.006394,-0.033435,0.207054,-0.0826,-0.4622,0.7937,0.00
0.1350,-0.006476,-0.033898,0.207850,-0.0827,-0.4640,0.7966,0.00
0.1360,-0.006559,-0.034363,0.208649,-0.0828,-0.4661,0.7997,0.00
0.1370,-0.006642,-0.034831,0.209450,-0.0830,-0.4684,0.8032,0.00
0.1380,-0.006725,-0.035301,0.210256,-0.0834,-0.4710,0.8070,0.00
0.1390,-0.006809,-0.035773,0.211066,-0.0838,-0.4738,0.8112,0.00
0.1400,-0.006893,-0.036249,0.211880,-0.0843,-0.4770,0.8157,0.00
0.1410,-0.006977,-0.036728,0.212698,-0.0849,-0.4805,0.8206,0.00
0.1420,-0.007063,-0.037211,0.213522,-0.0856,-0.4843,0.8260,0.00
0.1430,-0.007149,-0.037698,0.214352,-0.0864,-0.4885,0.8317,0.00
0.1440,-0.007236,-0.038189,0.215187,-0.0873,-0.4930,0.8379,0.00
0.1450,-0.007324,-0.038685,0.216029,-0.0884,-0.4979,0.8445,0.00
0.1460,-0.007413,-0.039186,0.216878,-0.0895,-0.5031,0.8515,0.00
0.1470,-0.007503,-0.039693,0.217734,-0.0908,-0.5087,0.8590,0.00
0.1480,-0.007595,-0.040205,0.218598,-0.0922,-0.5147,0.8669,0.00
0.1490,-0.007688,-0.040724,0.219470,-0.0937,-0.5210,0.8753,0.00
0.1500,-0.007783,-0.041249,0.220351,-0.0953,-0.5278,0.8842,0.00
0.1510,-0.007879,-0.041781,0.221241,-0.0971,-0.5349,0.8935,0.00
0.1520,-0.007977,-0.042321,0.222141,-0.0990,-0.5425,0.9033,0.00
0.1530,-0.008078,-0.042868,0.223050,-0.1010,-0.5504,0.9135,0.00
0.1540,-0.008180,-0.043424,0.223970,-0.1031,-0.5587,0.9243,0.00
0.1550,-0.008284,-0.043988,0.224902,-0.1054,-0.5674,0.9354,0.00
0.1560,-0.008391,-0.044561,0.225844,-0.1078,-0.5766,0.9471,0.00
0.1570,-0.008501,-0.045143,0.226799,-0.1103,-0.5861,0.9592,0.00
0.1580,-0.008613,-0.045735,0.227766,-0.1130,-0.5960,0.9718,0.00
0.1590,-0.008727,-0.046338,0.228746,-0.1158,-0.6062,0.9848,0.00
0.1600,-0.008845,-0.046951,0.229739,-0.1187,-0.6169,0.9982,0.00
0.1610,-0.008966,-0.047574,0.230745,-0.1217,-0.6279,1.0121,0.00
0.1620,-0.009089,-0.048209,0.231766,-0.1249,-0.6393,1.0264,0.00
0.1630,-0.009216,-0.048856,0.232802,-0.1281,-0.6510,1.0411,0.00
0.1640,-0.009346,-0.049515,0.233852,-0.1315,-0.6631,1.0561,0.00
0.1650,-0.009480,-0.050185,0.234918,-0.1350,-0.6755,1.0716,0.00
0.1660,-0.009617,-0.050869,0.235999,-0.1386,-0.6883,1.0874,0.00
0.1670,-0.009758,-0.051565,0.237097,-0.1423,-0.7013,1.1036,0.00
0.1680,-0.009903,-0.052275,0.238210,-0.1461,-0.7147,1.1201,0.00
0.1690,-0.010051,-0.052998,0.239341,-0.1500,-0.7283,1.1368,0.00
0.1700,-0.010204,-0.053735,0.240488,-0.1540,-0.7422,1.1539,0.00
0.1710,-0.010360,-0.054486,0.241653,-0.1581,-0.7563,1.1713,0.00
0.1720,-0.010521,-0.055251,0.242835,-0.1622,-0.7707,1.1889,0.00
0.1730,-0.010686,-0.056031,0.244035,-0.1665,-0.7853,1.2067,0.00
0.1740,-0.010855,-0.056826,0.245253,-0.1708,-0.8000,1.2247,0.00
0.1750,-0.011029,-0.057635,0.246489,-0.1751,-0.8150,1.2428,0.00
0.1760,-0.011206,-0.058459,0.247743,-0.1795,-0.8301,1.2612,0.00
0.1770,-0.011389,-0.059299,0.249016,-0.1840,-0.8453,1.2796,0.00
0.1780,-0.011575,-0.060154,0.250307,-0.1885,-0.8606,1.2982,0.00
0.1790,-0.011767,-0.061024,0.251617,-0.1930,-0.8760,1.3168,0.00
0.1800,-0.011963,-0.061910,0.252945,-0.1976,-0.8915,1.3354,0.00
0.1810,-0.012163,-0.062811,0.254293,-0.2021,-0.9070,1.3541,0.00
0.1820,-0.012368,-0.063728,0.255658,-0.2067,-0.9226,1.3727,0.00
0.1830,-0.012578,-0.064660,0.257043,-0.2113,-0.9381,1.3913,0.00
0.1840,-0.012792,-0.065608,0.258446,-0.2159,-0.9535,1.4099,0.00
0.1850,-0.013011,-0.066571,0.259867,-0.2205,-0.9690,1.4283,0.00
0.1860,-0.013234,-0.067549,0.261307,-0.2250,-0.9843,1.4466,0.00
0.1870,-0.013462,-0.068543,0.262765,-0.2295,-0.9995,1.4647,0.00
0.1880,-0.013694,-0.069552,0.264241,-0.2340,-1.0146,1.4826,0.00
0.1890,-0.013931,-0.070576,0.265734,-0.2384,-1.0295,1.5003,0.00
0.1900,-0.014172,-0.071615,0.267246,-0.2428,-1.0442,1.5178,0.00
0.1910,-0.014417,-0.072668,0.268774,-0.2471,-1.0587,1.5350,0.00
0.1920,-0.014667,-0.073736,0.270320,-0.2513,-1.0729,1.5518,0.00
0.1930,-0.014921,-0.074817,0.271882,-0.2554,-1.0869,1.5684,0.00
0.1940,-0.015179,-0.075913,0.273461,-0.2594,-1.1006,1.5846,0.00
0.1950,-0.015441,-0.077022,0.275055,-0.2634,-1.1140,1.6004,0.00
0.1960,-0.015707,-0.078144,0.276665,-0.2672,-1.1270,1.6158,0.00
0.1970,-0.015976,-0.079279,0.278290,-0.2709,-1.1397,1.6307,0.00
0.1980,-0.016249,-0.080427,0.279930,-0.2745,-1.1520,1.6452,0.00
0.1990,-0.016526,-0.081586,0.281584,-0.2780,-1.1639,1.6592,0.00
0.2000,-0.016806,-0.082757,0.283252,-0.2813,-1.1753,1.6727,0.00
0.2010,-0.017089,-0.083940,0.284933,-0.2845,-1.1863,1.6857,0.00
0.2020,-0.017376,-0.085133,0.286626,-0.2875,-1.1969,1.6982,0.00
0.2030,-0.017665,-0.086336,0.288332,-0.2904,-1.2069,1.7101,0.00
0.2040,-0.017957,-0.087549,0.290049,-0.2931,-1.2165,1.7214,0.00
0.2050,-0.018252,-0.088771,0.291777,-0.2956,-1.2256,1.7322,0.00
0.2060,-0.018549,-0.090002,0.293516,-0.2980,-1.2341,1.7424,0.00
0.2070,-0.018848,-0.091242,0.295264,-0.3001,-1.2421,1.7519,0.00
0.2080,-0.019150,-0.092488,0.297022,-0.3021,-1.2496,1.7609,0.00
0.2090,-0.019453,-0.093743,0.298788,-0.3040,-1.2565,1.7692,0.00
0.2100,-0.019758,-0.095003,0.300562,-0.3056,-1.2629,1.7770,0.00
0.2110,-0.020064,-0.096270,0.302343,-0.3070,-1.2687,1.7841,0.00
0.2120,-0.020372,-0.097542,0.304132,-0.3083,-1.2740,1.7906,0.00
0.2130,-0.020681,-0.098819,0.305926,-0.3094,-1.2787,1.7965,0.00
0.2140,-0.020991,-0.100101,0.307725,-0.3103,-1.2829,1.8017,0.00
0.2150,-0.021302,-0.101386,0.309530,-0.3110,-1.2865,1.8064,0.00
0.2160,-0.021613,-0.102675,0.311339,-0.3115,-1.2896,1.8105,0.00
0.2170,-0.021925,-0.103966,0.313152,-0.3118,-1.2921,1.8140,0.00
0.2180,-0.022237,-0.105260,0.314967,-0.3120,-1.2942,1.8169,0.00
0.2190,-0.022549,-0.106555,0.316786,-0.3120,-1.2957,1.8193,0.00
0.2200,-0.022861,-0.107851,0.318606,-0.3118,-1.2967,1.8212,0.00
0.2210,-0.023172,-0.109149,0.320428,-0.3114,-1.2973,1.8226,0.00
0.2220,-0.023483,-0.110446,0.322251,-0.3109,-1.2975,1.8234,0.00
0.2230,-0.023794,-0.111744,0.324075,-0.3103,-1.2972,1.8238,0.00
0.2240,-0.024104,-0.113040,0.325899,-0.3095,-1.2965,1.8238,0.00
0.2250,-0.024413,-0.114336,0.327722,-0.3085,-1.2954,1.8234,0.00
0.2260,-0.024720,-0.115631,0.329545,-0.3075,-1.2940,1.8226,0.00
0.2270,-0.025027,-0.116924,0.331367,-0.3063,-1.2922,1.8215,0.00
0.2280,-0.025333,-0.118215,0.333187,-0.3051,-1.2902,1.8200,0.00
0.2290,-0.025637,-0.119504,0.335006,-0.3037,-1.2879,1.8183,0.00
0.2300,-0.025940,-0.120790,0.336823,-0.3022,-1.2854,1.8163,0.00
0.2310,-0.026241,-0.122074,0.338638,-0.3007,-1.2827,1.8142,0.00
0.2320,-0.026541,-0.123355,0.340451,-0.2992,-1.2799,1.8119,0.00
0.2330,-0.026839,-0.124633,0.342261,-0.2975,-1.2769,1.8094,0.00
0.2340,-0.027135,-0.125908,0.344069,-0.2959,-1.2739,1.8069,0.00
0.2350,-0.027430,-0.127180,0.345874,-0.2942,-1.2708,1.8044,0.00
0.2360,-0.027724,-0.128449,0.347677,-0.2926,-1.2678,1.8018,0.00
0.2370,-0.028015,-0.129715,0.349477,-0.2909,-1.2648,1.7993,0.00
0.2380,-0.028305,-0.130978,0.351275,-0.2893,-1.2619,1.7969,0.00
0.2390,-0.028593,-0.132238,0.353071,-0.2877,-1.2591,1.7947,0.00
0.2400,-0.028880,-0.133496,0.354864,-0.2861,-1.2565,1.7926,0.00
0.2410,-0.029165,-0.134750,0.356655,-0.2847,-1.2541,1.7907,0.00
0.2420,-0.029449,-0.136003,0.358445,-0.2833,-1.2519,1.7891,0.00
0.2430,-0.029731,-0.137254,0.360233,-0.2820,-1.2501,1.7878,0.00
0.2440,-0.030013,-0.138503,0.362021,-0.2808,-1.2485,1.7868,0.00
0.2450,-0.030293,-0.139750,0.363807,-0.2797,-1.2474,1.7862,0.00
0.2460,-0.030572,-0.140997,0.365593,-0.2788,-1.2466,1.7860,0.00
0.2470,-0.030850,-0.142244,0.367379,-0.2780,-1.2463,1.7863,0.00
0.2480,-0.031128,-0.143490,0.369166,-0.2774,-1.2465,1.7871,0.00
0.2490,-0.031405,-0.144737,0.370954,-0.2770,-1.2472,1.7884,0.00
0.2500,-0.031682,-0.145985,0.372744,-0.2767,-1.2485,1.7902,0.00
0.2510,-0.031958,-0.147234,0.374536,-0.2767,-1.2503,1.7927,0.00
0.2520,-0.032235,-0.148486,0.376330,-0.2768,-1.2527,1.7957,0.00
0.2530,-0.032512,-0.149740,0.378128,-0.2772,-1.2557,1.7995,0.00
0.2540,-0.032790,-0.150998,0.379931,-0.2778,-1.2594,1.8038,0.00
0.2550,-0.033068,-0.152260,0.381738,-0.2786,-1.2638,1.8089,0.00
0.2560,-0.033347,-0.153527,0.383550,-0.2797,-1.2689,1.8146,0.00
0.2570,-0.033628,-0.154799,0.385369,-0.2811,-1.2747,1.8211,0.00
0.2580,-0.033910,-0.156078,0.387194,-0.2826,-1.2812,1.8283,0.00
0.2590,-0.034194,-0.157363,0.389028,-0.2845,-1.2884,1.8363,0.00
0.2600,-0.034479,-0.158656,0.390870,-0.2866,-1.2964,1.8450,0.00
0.2610,-0.034767,-0.159958,0.392720,-0.2890,-1.3051,1.8544,0.00
0.2620,-0.035058,-0.161269,0.394581,-0.2916,-1.3146,1.8647,0.00
0.2630,-0.035351,-0.162590,0.396453,-0.2945,-1.3248,1.8757,0.00
0.2640,-0.035648,-0.163921,0.398336,-0.2977,-1.3358,1.8874,0.00
0.2650,-0.035948,-0.165264,0.400231,-0.3011,-1.3475,1.8999,0.00
0.2660,-0.036251,-0.166619,0.402139,-0.3049,-1.3600,1.9131,0.00
0.2670,-0.036558,-0.167987,0.404060,-0.3088,-1.3732,1.9270,0.00
0.2680,-0.036870,-0.169369,0.405997,-0.3131,-1.3871,1.9417,0.00
0.2690,-0.037186,-0.170765,0.407948,-0.3175,-1.4017,1.9570,0.00
0.2700,-0.037506,-0.172176,0.409915,-0.3223,-1.4169,1.9730,0.00
0.2710,-0.037832,-0.173603,0.411898,-0.3272,-1.4328,1.9896,0.00
0.2720,-0.038162,-0.175046,0.413898,-0.3324,-1.4493,2.0068,0.00
0.2730,-0.038498,-0.176506,0.415916,-0.3378,-1.4664,2.0247,0.00
0.2740,-0.038839,-0.177983,0.417952,-0.3434,-1.4841,2.0430,0.00
0.2750,-0.039186,-0.179479,0.420007,-0.3492,-1.5023,2.0619,0.00
0.2760,-0.039539,-0.180993,0.422081,-0.3552,-1.5209,2.0812,0.00
0.2770,-0.039898,-0.182525,0.424174,-0.3614,-1.5400,2.1010,0.00
0.2780,-0.040263,-0.184078,0.426288,-0.3677,-1.5595,2.1212,0.00
0.2790,-0.040635,-0.185649,0.428422,-0.3741,-1.5794,2.1416,0.00
0.2800,-0.041013,-0.187241,0.430576,-0.3807,-1.5995,2.1624,0.00
0.2810,-0.041398,-0.188854,0.432752,-0.3874,-1.6200,2.1835,0.00
0.2820,-0.041790,-0.190486,0.434948,-0.3942,-1.6406,2.2047,0.00
0.2830,-0.042188,-0.192140,0.437166,-0.4010,-1.6614,2.2261,0.00
0.2840,-0.042594,-0.193814,0.439406,-0.4079,-1.6823,2.2475,0.00
0.2850,-0.043006,-0.195510,0.441667,-0.4148,-1.7033,2.2690,0.00
0.2860,-0.043425,-0.197226,0.443949,-0.4218,-1.7243,2.2905,0.00
0.2870,-0.043851,-0.198964,0.446253,-0.4287,-1.7452,2.3119,0.00
0.2880,-0.044284,-0.200722,0.448578,-0.4356,-1.7660,2.3331,0.00
0.2890,-0.044724,-0.202501,0.450925,-0.4425,-1.7866,2.3542,0.00
0.2900,-0.045171,-0.204300,0.453292,-0.4493,-1.8070,2.3750,0.00
0.2910,-0.045624,-0.206120,0.455680,-0.4560,-1.8272,2.3956,0.00
0.2920,-0.046085,-0.207959,0.458088,-0.4626,-1.8470,2.4158,0.00
0.2930,-0.046551,-0.209819,0.460516,-0.4691,-1.8664,2.4356,0.00
0.2940,-0.047024,-0.211697,0.462964,-0.4754,-1.8854,2.4549,0.00
0.2950,-0.047504,-0.213594,0.465431,-0.4816,-1.9039,2.4737,0.00
0.2960,-0.047989,-0.215509,0.467916,-0.4875,-1.9218,2.4919,0.00
0.2970,-0.048480,-0.217442,0.470419,-0.4933,-1.9392,2.5096,0.00
0.2980,-0.048977,-0.219392,0.472939,-0.4989,-1.9559,2.5266,0.00
0.2990,-0.049479,-0.221358,0.475476,-0.5042,-1.9719,2.5429,0.00
0.3000,-0.049986,-0.223339,0.478029,-0.5092,-1.9872,2.5585,0.00
0.3010,-0.050499,-0.225336,0.480597,-0.5140,-2.0017,2.5733,0.00
0.3020,-0.051015,-0.227346,0.483179,-0.5185,-2.0154,2.5872,0.00
0.3030,-0.051537,-0.229370,0.485774,-0.5227,-2.0283,2.6004,0.00
0.3040,-0.052062,-0.231406,0.488382,-0.5266,-2.0403,2.6127,0.00
0.3050,-0.052591,-0.233453,0.491002,-0.5301,-2.0514,2.6240,0.00
0.3060,-0.053123,-0.235511,0.493633,-0.5333,-2.0615,2.6345,0.00
0.3070,-0.053658,-0.237578,0.496274,-0.5362,-2.0708,2.6440,0.00
0.3080,-0.054196,-0.239654,0.498923,-0.5388,-2.0790,2.6526,0.00
0.3090,-0.054736,-0.241738,0.501580,-0.5409,-2.0863,2.6603,0.00
0.3100,-0.055278,-0.243829,0.504245,-0.5428,-2.0926,2.6669,0.00
0.3110,-0.055822,-0.245925,0.506916,-0.5442,-2.0979,2.6727,0.00
0.3120,-0.056367,-0.248026,0.509591,-0.5453,-2.1022,2.6774,0.00
0.3130,-0.056912,-0.250130,0.512271,-0.5460,-2.1056,2.6812,0.00
0.3140,-0.057459,-0.252238,0.514954,-0.5464,-2.1080,2.6841,0.00
0.3150,-0.058005,-0.254347,0.517639,-0.5464,-2.1094,2.6860,0.00
0.3160,-0.058551,-0.256457,0.520326,-0.5461,-2.1099,2.6871,0.00
0.3170,-0.059097,-0.258566,0.523013,-0.5454,-2.1095,2.6872,0.00
0.3180,-0.059642,-0.260675,0.525700,-0.5444,-2.1081,2.6866,0.00
0.3190,-0.060185,-0.262782,0.528386,-0.5431,-2.1060,2.6851,0.00
0.3200,-0.060727,-0.264887,0.531069,-0.5414,-2.1030,2.6828,0.00
0.3210,-0.061268,-0.266987,0.533750,-0.5395,-2.0992,2.6798,0.00
0.3220,-0.061806,-0.269084,0.536427,-0.5373,-2.0947,2.6760,0.00
0.3230,-0.062342,-0.271176,0.539101,-0.5348,-2.0895,2.6717,0.00
0.3240,-0.062875,-0.273262,0.541769,-0.5321,-2.0837,2.6667,0.00
0.3250,-0.063405,-0.275342,0.544432,-0.5291,-2.0773,2.6612,0.00
0.3260,-0.063932,-0.277415,0.547090,-0.5260,-2.0704,2.6552,0.00
